#time   totalV   totalAV   Vchange   AVchange   Tchange   ATchange
0    1e+11    1e+11    0    0    0    0    
0.125    1e+11    1e+11    0    0    -8.5498e-15    -8.5498e-15    
0.25    1e+11    1e+11    0    0    -7.52893e-15    -7.52893e-15    
0.375    1e+11    1e+11    0    0    -2.16935e-15    -2.16935e-15    
0.5    1e+11    1e+11    0    0    -3.95588e-15    -3.95588e-15    
0.625    1e+11    1e+11    0    0    -4.84914e-15    -4.84914e-15    
0.75    1e+11    1e+11    0    0    -3.70066e-15    -3.70066e-15    
0.875    1e+11    1e+11    0    0    -2.93501e-15    -2.93501e-15    
1    1e+11    1e+11    0    0    -3.31783e-15    -3.31783e-15    
1.125    1e+11    1e+11    0    0    -5.10436e-15    -5.10436e-15    
1.25    1e+11    1e+11    0    0    -5.87001e-15    -5.87001e-15    
1.375    1e+11    1e+11    0    0    -7.27371e-15    -7.27371e-15    
1.5    1e+11    1e+11    0    0    -6.50806e-15    -6.50806e-15    
1.625    1e+11    1e+11    0    0    -8.80502e-15    -8.80502e-15    
1.75    1e+11    1e+11    0    0    -7.1461e-15    -7.1461e-15    
1.875    1e+11    1e+11    0    0    -8.5498e-15    -8.5498e-15    
2    1e+11    1e+11    0    0    -3.06262e-15    -3.06262e-15    
2.125    1e+11    1e+11    0    0    -7.91176e-15    -7.91176e-15    
2.25    1e+11    1e+11    0    0    -6.25284e-15    -6.25284e-15    
2.375    1e+11    1e+11    0    0    -1.08468e-14    -1.08468e-14    
2.5    1e+11    1e+11    0    0    -4.72153e-15    -4.72153e-15    
2.625    1e+11    1e+11    0    0    -9.57067e-15    -9.57067e-15    
2.75    1e+11    1e+11    0    0    -5.23197e-15    -5.23197e-15    
2.875    1e+11    1e+11    0    0    -5.87001e-15    -5.87001e-15    
3    1e+11    1e+11    0    0    -6.76328e-15    -6.76328e-15    
3.125    1e+11    1e+11    0    0    -4.46631e-15    -4.46631e-15    
3.25    1e+11    1e+11    0    0    -5.48719e-15    -5.48719e-15    
3.375    1e+11    1e+11    0    0    -3.82827e-15    -3.82827e-15    
3.5    1e+11    1e+11    0    0    -5.7424e-15    -5.7424e-15    
3.625    1e+11    1e+11    0    0    -5.48719e-15    -5.48719e-15    
3.75    1e+11    1e+11    0    0    -2.8074e-15    -2.8074e-15    
3.875    1e+11    1e+11    0    0    -3.95588e-15    -3.95588e-15    
4    1e+11    1e+11    0    0    -4.33871e-15    -4.33871e-15    
4.125    1e+11    1e+11    0    0    -4.84914e-15    -4.84914e-15    
4.25    1e+11    1e+11    0    0    -6.50806e-15    -6.50806e-15    
4.375    1e+11    1e+11    0    0    -3.06262e-15    -3.06262e-15    
4.5    1e+11    1e+11    0    0    -5.10436e-15    -5.10436e-15    
4.625    1e+11    1e+11    0    0    -8.29458e-15    -8.29458e-15    
4.75    1e+11    1e+11    0    0    -5.10436e-16    -5.10436e-16    
4.875    1e+11    1e+11    0    0    -3.06262e-15    -3.06262e-15    
5    1e+11    1e+11    0    0    -2.93501e-15    -2.93501e-15    
5.125    1e+11    1e+11    0    0    -4.84914e-15    -4.84914e-15    
5.25    1e+11    1e+11    0    0    -3.82827e-16    -3.82827e-16    
5.375    1e+11    1e+11    0    0    -2.42457e-15    -2.42457e-15    
5.5    1e+11    1e+11    0    0    1.53131e-15    1.53131e-15    
5.625    1e+11    1e+11    0    0    -4.97675e-15    -4.97675e-15    
5.75    1e+11    1e+11    0    0    -6.89089e-15    -6.89089e-15    
5.875    1e+11    1e+11    0    0    -4.08349e-15    -4.08349e-15    
6    1e+11    1e+11    0    0    -5.35958e-15    -5.35958e-15    
6.125    1e+11    1e+11    0    0    -2.67979e-15    -2.67979e-15    
6.25    1e+11    1e+11    0    0    -9.06024e-15    -9.06024e-15    
6.375    1e+11    1e+11    0    0    -8.03937e-15    -8.03937e-15    
6.5    1e+11    1e+11    0    0    -5.23197e-15    -5.23197e-15    
6.625    1e+11    1e+11    0    0    -9.69828e-15    -9.69828e-15    
6.75    1e+11    1e+11    0    0    -7.1461e-15    -7.1461e-15    
6.875    1e+11    1e+11    0    0    -6.76328e-15    -6.76328e-15    
7    1e+11    1e+11    0    0    -8.67741e-15    -8.67741e-15    
7.125    1e+11    1e+11    0    0    -7.1461e-15    -7.1461e-15    
7.25    1e+11    1e+11    0    0    -7.78415e-15    -7.78415e-15    
7.375    1e+11    1e+11    0    0    -3.31783e-15    -3.31783e-15    
7.5    1e+11    1e+11    0    0    -4.84914e-15    -4.84914e-15    
7.625    1e+11    1e+11    0    0    1.27609e-16    1.27609e-16    
7.75    1e+11    1e+11    0    0    -7.40132e-15    -7.40132e-15    
7.875    1e+11    1e+11    0    0    -4.97675e-15    -4.97675e-15    
8    1e+11    1e+11    0    0    -7.52893e-15    -7.52893e-15    
8.125    1e+11    1e+11    0    0    -1.91413e-15    -1.91413e-15    
8.25    1e+11    1e+11    0    0    -8.67741e-15    -8.67741e-15    
8.375    1e+11    1e+11    0    0    -5.48719e-15    -5.48719e-15    
8.5    1e+11    1e+11    0    0    -4.08349e-15    -4.08349e-15    
8.625    1e+11    1e+11    0    0    -7.40132e-15    -7.40132e-15    
8.75    1e+11    1e+11    0    0    -5.7424e-15    -5.7424e-15    
