#time Tmin Tmax uniTmin uniTmax Amin Amax Avar
1600	-0.0285325 0.962768	1 1	0.987984 1.01076	1.35609e-06
1600.5	-0.0285933 0.963337	1 1	0.987992 1.01077	1.35338e-06
1601	-0.0286391 0.963721	1 1	0.988 1.01077	1.35071e-06
1601.5	-0.028671 0.963917	1 1	0.987991 1.01078	1.34827e-06
1602	-0.0286859 0.963909	1 1	0.987983 1.01079	1.34572e-06
1602.5	-0.0286868 0.963715	1 1	0.987976 1.0108	1.34319e-06
1603	-0.0286705 0.963333	1 1	0.987969 1.0108	1.34066e-06
1603.5	-0.0286387 0.962794	1 1	0.987963 1.01081	1.33824e-06
1604	-0.0285888 0.962431	1 1	0.987956 1.01082	1.3358e-06
1604.5	-0.0285212 0.963112	1 1	0.98795 1.01082	1.33342e-06
1605	-0.0285507 0.963635	1 1	0.987945 1.01083	1.33102e-06
1605.5	-0.0286134 0.963979	1 1	0.987939 1.01083	1.32874e-06
1606	-0.0286619 0.964137	1 1	0.987934 1.01084	1.32644e-06
1606.5	-0.0286967 0.964131	1 1	0.987929 1.01085	1.32407e-06
1607	-0.0287181 0.96397	1 1	0.987924 1.01085	1.32171e-06
1607.5	-0.0287255 0.96367	1 1	0.98792 1.01085	1.31943e-06
1608	-0.0287179 0.963232	1 1	0.987915 1.01086	1.31728e-06
1608.5	-0.0286927 0.962654	1 1	0.98791 1.01086	1.31518e-06
1609	-0.0286489 0.961942	1 1	0.987905 1.01087	1.31319e-06
1609.5	-0.0285861 0.962515	1 1	0.987902 1.01087	1.31129e-06
1610	-0.0285041 0.963077	1 1	0.987899 1.01087	1.30935e-06
1610.5	-0.0285047 0.963492	1 1	0.987896 1.01088	1.30746e-06
1611	-0.0285955 0.963738	1 1	0.987894 1.01088	1.3056e-06
1611.5	-0.0286728 0.963832	1 1	0.987891 1.01088	1.30383e-06
1612	-0.0287362 0.963783	1 1	0.987889 1.01088	1.30222e-06
1612.5	-0.0287844 0.963572	1 1	0.987886 1.01089	1.30074e-06
1613	-0.0288164 0.9632	1 1	0.987884 1.01089	1.29921e-06
1613.5	-0.0288308 0.962685	1 1	0.987882 1.01089	1.29781e-06
1614	-0.0288259 0.962016	1 1	0.987879 1.01089	1.29658e-06
1614.5	-0.0288004 0.96125	1 1	0.987877 1.01089	1.29535e-06
1615	-0.0287542 0.961637	1 1	0.987875 1.01089	1.29404e-06
1615.5	-0.0286857 0.962218	1 1	0.987873 1.01089	1.29271e-06
1616	-0.0285937 0.962672	1 1	0.987872 1.0109	1.29138e-06
1616.5	-0.0284856 0.962982	1 1	0.987872 1.0109	1.28999e-06
1617	-0.0285563 0.96318	1 1	0.987872 1.0109	1.28861e-06
1617.5	-0.0286229 0.963262	1 1	0.987873 1.01089	1.28717e-06
1618	-0.0286724 0.963228	1 1	0.987873 1.01089	1.28575e-06
1618.5	-0.028704 0.963081	1 1	0.987875 1.01089	1.28426e-06
1619	-0.0287184 0.962831	1 1	0.987877 1.01089	1.28285e-06
1619.5	-0.0287137 0.962464	1 1	0.987878 1.01089	1.28168e-06
1620	-0.0286891 0.96201	1 1	0.987879 1.01089	1.28051e-06
1620.5	-0.0286483 0.961451	1 1	0.987882 1.01089	1.27915e-06
1621	-0.0285869 0.960828	1 1	0.987884 1.01089	1.27773e-06
1621.5	-0.028592 0.960117	1 1	0.987887 1.01088	1.27636e-06
1622	-0.0286776 0.960709	1 1	0.98789 1.01088	1.275e-06
1622.5	-0.028748 0.961221	1 1	0.987893 1.01088	1.27371e-06
1623	-0.0288015 0.961637	1 1	0.987896 1.01087	1.27246e-06
1623.5	-0.0288382 0.961984	1 1	0.987898 1.01087	1.27132e-06
1624	-0.0288554 0.962268	1 1	0.987901 1.01087	1.27021e-06
1624.5	-0.0288522 0.962504	1 1	0.987904 1.01087	1.26901e-06
1625	-0.0288294 0.962681	1 1	0.987909 1.01086	1.26751e-06
1625.5	-0.0287879 0.962773	1 1	0.987914 1.01086	1.26579e-06
1626	-0.0287264 0.962798	1 1	0.987919 1.01085	1.26403e-06
1626.5	-0.0286426 0.962759	1 1	0.987924 1.01085	1.26239e-06
1627	-0.0286124 0.962667	1 1	0.987929 1.01084	1.2609e-06
1627.5	-0.0286857 0.962512	1 1	0.987934 1.01084	1.25935e-06
1628	-0.0287405 0.962287	1 1	0.987939 1.01084	1.25771e-06
1628.5	-0.0287749 0.962018	1 1	0.987944 1.01085	1.25615e-06
1629	-0.0287856 0.961739	1 1	0.98795 1.01086	1.25449e-06
1629.5	-0.0287738 0.961449	1 1	0.987955 1.01087	1.25269e-06
1630	-0.0287401 0.961084	1 1	0.987961 1.01088	1.25089e-06
1630.5	-0.0286808 0.960702	1 1	0.987968 1.01089	1.24902e-06
1631	-0.0285972 0.960269	1 1	0.987974 1.0109	1.24714e-06
1631.5	-0.0285469 0.959733	1 1	0.987981 1.01091	1.24523e-06
1632	-0.0286418 0.95978	1 1	0.987988 1.01092	1.24327e-06
1632.5	-0.0287197 0.960256	1 1	0.987995 1.01093	1.24134e-06
1633	-0.028779 0.960646	1 1	0.988003 1.01094	1.23932e-06
1633.5	-0.0288191 0.961023	1 1	0.98801 1.01095	1.23734e-06
1634	-0.0288388 0.961356	1 1	0.988018 1.01095	1.23539e-06
1634.5	-0.0288363 0.96164	1 1	0.988026 1.01096	1.23343e-06
1635	-0.0288107 0.9619	1 1	0.988033 1.01097	1.2315e-06
1635.5	-0.0287606 0.962112	1 1	0.98804 1.01098	1.22955e-06
1636	-0.0286841 0.962288	1 1	0.988047 1.01099	1.22762e-06
1636.5	-0.0285805 0.962415	1 1	0.988054 1.011	1.22562e-06
1637	-0.0286351 0.962513	1 1	0.988061 1.011	1.22363e-06
1637.5	-0.0286786 0.96259	1 1	0.988058 1.01101	1.22166e-06
1638	-0.028699 0.962641	1 1	0.988051 1.01102	1.21972e-06
1638.5	-0.0286944 0.962652	1 1	0.988044 1.01102	1.21782e-06
1639	-0.0286599 0.962634	1 1	0.988037 1.01103	1.21597e-06
1639.5	-0.0286149 0.962579	1 1	0.988029 1.01104	1.21419e-06
1640	-0.0286047 0.962494	1 1	0.988021 1.01104	1.21243e-06
1640.5	-0.0285673 0.962363	1 1	0.988014 1.01105	1.21069e-06
1641	-0.028576 0.962217	1 1	0.988006 1.01105	1.20894e-06
1641.5	-0.0286693 0.962038	1 1	0.987999 1.01106	1.20727e-06
1642	-0.028739 0.961836	1 1	0.987991 1.01106	1.20568e-06
1642.5	-0.0287825 0.961638	1 1	0.987982 1.01107	1.20416e-06
1643	-0.0287974 0.961347	1 1	0.987974 1.01107	1.2028e-06
1643.5	-0.0287822 0.961046	1 1	0.987966 1.01107	1.20149e-06
1644	-0.028735 0.960703	1 1	0.987958 1.01108	1.20026e-06
1644.5	-0.0286544 0.960297	1 1	0.98795 1.01108	1.19911e-06
1645	-0.0285417 0.959847	1 1	0.987942 1.01109	1.198e-06
1645.5	-0.0284439 0.95968	1 1	0.987935 1.01109	1.19694e-06
1646	-0.0284856 0.960103	1 1	0.987927 1.01109	1.19591e-06
1646.5	-0.0285857 0.960489	1 1	0.987919 1.01109	1.19494e-06
1647	-0.0286597 0.960841	1 1	0.987911 1.0111	1.19402e-06
1647.5	-0.0287027 0.961231	1 1	0.987904 1.0111	1.19319e-06
1648	-0.0287146 0.961567	1 1	0.987897 1.0111	1.19243e-06
1648.5	-0.0286931 0.961876	1 1	0.98789 1.0111	1.19172e-06
1649	-0.0286369 0.962155	1 1	0.987882 1.0111	1.19105e-06
1649.5	-0.0285692 0.962387	1 1	0.987876 1.0111	1.19044e-06
1650	-0.0286273 0.962569	1 1	0.987869 1.01111	1.18986e-06
1650.5	-0.0286518 0.962694	1 1	0.987862 1.01111	1.18932e-06
1651	-0.0286405 0.962776	1 1	0.987855 1.01111	1.1888e-06
1651.5	-0.0285962 0.96282	1 1	0.987849 1.01111	1.1883e-06
1652	-0.0285131 0.962821	1 1	0.987843 1.01111	1.18781e-06
1652.5	-0.0285089 0.962775	1 1	0.987837 1.01111	1.18737e-06
1653	-0.0285193 0.962679	1 1	0.987831 1.0111	1.18695e-06
1653.5	-0.0284969 0.962518	1 1	0.987826 1.0111	1.18654e-06
1654	-0.0285887 0.962296	1 1	0.987821 1.0111	1.18618e-06
1654.5	-0.0286627 0.962035	1 1	0.987815 1.0111	1.18586e-06
1655	-0.0287045 0.961711	1 1	0.98781 1.0111	1.18556e-06
1655.5	-0.0287106 0.961278	1 1	0.987805 1.0111	1.18529e-06
1656	-0.0286786 0.960811	1 1	0.9878 1.0111	1.18505e-06
1656.5	-0.0286105 0.960217	1 1	0.987795 1.01109	1.18482e-06
1657	-0.0285035 0.960418	1 1	0.987791 1.01109	1.18462e-06
1657.5	-0.0283593 0.96103	1 1	0.987787 1.01109	1.18441e-06
1658	-0.028366 0.961496	1 1	0.987783 1.01108	1.18418e-06
1658.5	-0.0284921 0.961856	1 1	0.98778 1.01108	1.18384e-06
1659	-0.0285882 0.962165	1 1	0.987777 1.01108	1.18351e-06
1659.5	-0.0286518 0.962447	1 1	0.987774 1.01107	1.18322e-06
1660	-0.0286813 0.962669	1 1	0.987772 1.01107	1.18293e-06
1660.5	-0.0286783 0.962802	1 1	0.987769 1.01106	1.18262e-06
1661	-0.0286417 0.962846	1 1	0.987767 1.01106	1.18231e-06
1661.5	-0.0285698 0.962806	1 1	0.987765 1.01105	1.18198e-06
1662	-0.02848 0.962677	1 1	0.987764 1.01105	1.18164e-06
1662.5	-0.0284744 0.962465	1 1	0.987762 1.01106	1.18129e-06
1663	-0.028432 0.962146	1 1	0.98776 1.01108	1.18096e-06
1663.5	-0.0284057 0.961703	1 1	0.987759 1.01109	1.18062e-06
1664	-0.0285021 0.961138	1 1	0.987758 1.0111	1.18025e-06
1664.5	-0.0285674 0.960451	1 1	0.987757 1.01111	1.17985e-06
1665	-0.0286001 0.960751	1 1	0.987757 1.01112	1.17938e-06
1665.5	-0.0286002 0.961338	1 1	0.987757 1.01113	1.17889e-06
1666	-0.0285658 0.961767	1 1	0.987757 1.01115	1.1783e-06
1666.5	-0.0285735 0.962093	1 1	0.987757 1.01116	1.17762e-06
1667	-0.0285887 0.962323	1 1	0.987758 1.01117	1.17686e-06
1667.5	-0.0285687 0.962444	1 1	0.987759 1.01118	1.1759e-06
1668	-0.0285145 0.962445	1 1	0.987761 1.01119	1.1749e-06
1668.5	-0.0284225 0.962325	1 1	0.987763 1.0112	1.17389e-06
1669	-0.0283612 0.962071	1 1	0.987765 1.01121	1.17289e-06
1669.5	-0.0284418 0.961684	1 1	0.987768 1.01122	1.17189e-06
1670	-0.0284914 0.96115	1 1	0.98777 1.01122	1.17094e-06
1670.5	-0.0285077 0.960509	1 1	0.987773 1.01123	1.16991e-06
1671	-0.028583 0.959987	1 1	0.987777 1.01124	1.16892e-06
1671.5	-0.0286295 0.960575	1 1	0.98778 1.01125	1.16796e-06
1672	-0.0286419 0.960996	1 1	0.987784 1.01125	1.16695e-06
1672.5	-0.0286186 0.961243	1 1	0.987788 1.01126	1.16593e-06
1673	-0.0285597 0.961348	1 1	0.987793 1.01127	1.16486e-06
1673.5	-0.0284636 0.961469	1 1	0.987795 1.01128	1.16381e-06
1674	-0.0283279 0.961638	1 1	0.987783 1.01128	1.16277e-06
1674.5	-0.0283115 0.961639	1 1	0.98777 1.01129	1.16165e-06
1675	-0.0284094 0.961467	1 1	0.987758 1.01129	1.1605e-06
1675.5	-0.0285238 0.961113	1 1	0.987746 1.0113	1.15925e-06
1676	-0.0286056 0.960604	1 1	0.987734 1.0113	1.15793e-06
1676.5	-0.0286536 0.961206	1 1	0.987722 1.01131	1.15656e-06
1677	-0.0286704 0.961906	1 1	0.987711 1.01131	1.15512e-06
1677.5	-0.0286553 0.962442	1 1	0.9877 1.01131	1.15369e-06
1678	-0.0286047 0.962814	1 1	0.98769 1.01132	1.15231e-06
1678.5	-0.0285145 0.963012	1 1	0.987679 1.01132	1.15097e-06
1679	-0.0283838 0.96304	1 1	0.987667 1.01132	1.1496e-06
1679.5	-0.0282314 0.962871	1 1	0.987658 1.01133	1.1483e-06
1680	-0.0283807 0.962501	1 1	0.987648 1.01133	1.147e-06
1680.5	-0.0285016 0.961922	1 1	0.98764 1.01133	1.14579e-06
1681	-0.0285945 0.962014	1 1	0.987631 1.01133	1.14455e-06
1681.5	-0.0286569 0.962611	1 1	0.987622 1.01133	1.14331e-06
1682	-0.0286877 0.96301	1 1	0.987613 1.01133	1.1421e-06
1682.5	-0.0286852 0.963198	1 1	0.987605 1.01133	1.14086e-06
1683	-0.0286471 0.963187	1 1	0.987597 1.01133	1.1397e-06
1683.5	-0.0285743 0.962963	1 1	0.987589 1.01133	1.13857e-06
1684	-0.0284686 0.962538	1 1	0.987581 1.01133	1.13743e-06
1684.5	-0.0283289 0.961902	1 1	0.987574 1.01133	1.13631e-06
1685	-0.0283159 0.961099	1 1	0.987567 1.01133	1.13513e-06
1685.5	-0.0284554 0.961453	1 1	0.98756 1.01132	1.13396e-06
1686	-0.0285618 0.961742	1 1	0.987553 1.01132	1.13275e-06
1686.5	-0.0286428 0.961804	1 1	0.987548 1.01132	1.13158e-06
1687	-0.0286941 0.961721	1 1	0.987542 1.01132	1.13053e-06
1687.5	-0.0287151 0.962032	1 1	0.987536 1.01131	1.12953e-06
1688	-0.0287024 0.962135	1 1	0.987531 1.01131	1.12857e-06
1688.5	-0.0286559 0.962028	1 1	0.987526 1.0113	1.12766e-06
1689	-0.0285772 0.961696	1 1	0.987522 1.0113	1.12685e-06
1689.5	-0.0284674 0.961515	1 1	0.987518 1.01129	1.12615e-06
1690	-0.0283227 0.962301	1 1	0.987515 1.01129	1.12544e-06
1690.5	-0.0283686 0.96287	1 1	0.987511 1.0113	1.12476e-06
1691	-0.0285025 0.963239	1 1	0.987508 1.01131	1.12416e-06
1691.5	-0.0286111 0.963391	1 1	0.987505 1.01133	1.12354e-06
1692	-0.0286905 0.963345	1 1	0.987502 1.01134	1.12298e-06
1692.5	-0.0287361 0.963097	1 1	0.987499 1.01136	1.12246e-06
1693	-0.0287494 0.962639	1 1	0.987497 1.01137	1.12202e-06
1693.5	-0.0287327 0.962003	1 1	0.987496 1.01139	1.12161e-06
1694	-0.0286849 0.961571	1 1	0.987496 1.0114	1.12123e-06
1694.5	-0.0286039 0.961981	1 1	0.987496 1.01141	1.12093e-06
1695	-0.0284937 0.962208	1 1	0.987496 1.01142	1.1207e-06
1695.5	-0.028351 0.96222	1 1	0.987497 1.01143	1.12056e-06
1696	-0.0284098 0.962017	1 1	0.987499 1.01144	1.12052e-06
1696.5	-0.0285409 0.961717	1 1	0.987499 1.01146	1.12054e-06
1697	-0.0286446 0.961876	1 1	0.987501 1.01147	1.12066e-06
1697.5	-0.0287216 0.96185	1 1	0.987503 1.01148	1.12086e-06
1698	-0.0287692 0.961627	1 1	0.987505 1.01149	1.12111e-06
1698.5	-0.0287876 0.961285	1 1	0.987507 1.01149	1.12142e-06
1699	-0.0287771 0.962103	1 1	0.98751 1.0115	1.12183e-06
1699.5	-0.0287367 0.962718	1 1	0.987513 1.01151	1.12229e-06
1700	-0.0286661 0.963128	1 1	0.987517 1.01152	1.12282e-06
1700.5	-0.0285617 0.963333	1 1	0.987521 1.01153	1.12342e-06
1701	-0.028422 0.963349	1 1	0.987526 1.01153	1.12408e-06
1701.5	-0.0284196 0.963181	1 1	0.987533 1.01154	1.12482e-06
1702	-0.0285501 0.962817	1 1	0.987539 1.01154	1.12561e-06
1702.5	-0.0286568 0.962263	1 1	0.987546 1.01155	1.12643e-06
1703	-0.0287372 0.961505	1 1	0.987552 1.01155	1.12728e-06
1703.5	-0.0287902 0.961095	1 1	0.987559 1.01156	1.12814e-06
1704	-0.0288152 0.961369	1 1	0.987567 1.01156	1.12905e-06
1704.5	-0.0288127 0.961421	1 1	0.987576 1.01157	1.12999e-06
1705	-0.0287822 0.961766	1 1	0.987585 1.01157	1.13098e-06
1705.5	-0.0287252 0.962257	1 1	0.987578 1.01157	1.13202e-06
1706	-0.0286372 0.96257	1 1	0.987569 1.01157	1.13318e-06
1706.5	-0.0285194 0.962709	1 1	0.987559 1.01158	1.13444e-06
1707	-0.0283762 0.962679	1 1	0.987549 1.01158	1.13575e-06
1707.5	-0.0285136 0.962471	1 1	0.987539 1.01158	1.13705e-06
1708	-0.0286263 0.962074	1 1	0.987531 1.01158	1.13837e-06
1708.5	-0.0287121 0.961758	1 1	0.987523 1.01158	1.13976e-06
1709	-0.0287721 0.962299	1 1	0.987516 1.01158	1.14113e-06
1709.5	-0.0288059 0.962654	1 1	0.98751 1.01158	1.14248e-06
1710	-0.0288141 0.962808	1 1	0.987503 1.01158	1.1438e-06
1710.5	-0.0287984 0.962774	1 1	0.987496 1.01157	1.14519e-06
1711	-0.0288 0.962547	1 1	0.98749 1.01157	1.14661e-06
1711.5	-0.0287762 0.962142	1 1	0.987485 1.01157	1.14805e-06
1712	-0.0287281 0.961584	1 1	0.98748 1.01157	1.14952e-06
1712.5	-0.0286544 0.96141	1 1	0.987477 1.01156	1.15101e-06
1713	-0.0285528 0.961408	1 1	0.987473 1.01156	1.15245e-06
1713.5	-0.0285237 0.961263	1 1	0.987468 1.01155	1.15387e-06
1714	-0.0286211 0.961376	1 1	0.987463 1.01155	1.15528e-06
1714.5	-0.028691 0.962121	1 1	0.98746 1.01154	1.15663e-06
1715	-0.0287601 0.962669	1 1	0.987458 1.01154	1.15795e-06
1715.5	-0.0288351 0.963041	1 1	0.987456 1.01153	1.15924e-06
1716	-0.0288898 0.963219	1 1	0.987454 1.01152	1.16051e-06
1716.5	-0.0289193 0.963218	1 1	0.987453 1.01154	1.16179e-06
1717	-0.0289233 0.963035	1 1	0.987453 1.01155	1.16311e-06
1717.5	-0.0289029 0.962672	1 1	0.987452 1.01156	1.1644e-06
1718	-0.0288567 0.962129	1 1	0.987453 1.01158	1.16563e-06
1718.5	-0.0287845 0.961448	1 1	0.987453 1.01159	1.16689e-06
1719	-0.0286843 0.960589	1 1	0.987454 1.0116	1.16809e-06
1719.5	-0.0285534 0.96025	1 1	0.987454 1.01162	1.16925e-06
1720	-0.0286161 0.961069	1 1	0.987455 1.01163	1.17032e-06
1720.5	-0.0287362 0.961859	1 1	0.987456 1.01164	1.17131e-06
1721	-0.0288311 0.962488	1 1	0.987458 1.01165	1.17223e-06
1721.5	-0.0289016 0.962931	1 1	0.987461 1.01166	1.1731e-06
1722	-0.028949 0.963184	1 1	0.987465 1.01167	1.17389e-06
1722.5	-0.0289735 0.963274	1 1	0.987469 1.01168	1.17463e-06
1723	-0.0289747 0.963187	1 1	0.987473 1.01169	1.17532e-06
1723.5	-0.0289507 0.962911	1 1	0.987477 1.01169	1.176e-06
1724	-0.0289001 0.962454	1 1	0.987481 1.0117	1.17666e-06
1724.5	-0.028821 0.961843	1 1	0.987486 1.01171	1.1773e-06
1725	-0.0287964 0.96104	1 1	0.98749 1.01172	1.17793e-06
1725.5	-0.028765 0.960085	1 1	0.987494 1.01173	1.17858e-06
1726	-0.0287082 0.960597	1 1	0.987499 1.01173	1.1792e-06
1726.5	-0.0287294 0.961461	1 1	0.987505 1.01174	1.17983e-06
1727	-0.0288128 0.962157	1 1	0.987512 1.01175	1.18043e-06
1727.5	-0.0288715 0.962677	1 1	0.987519 1.01175	1.18102e-06
1728	-0.0289068 0.963029	1 1	0.987528 1.01175	1.1816e-06
1728.5	-0.0289173 0.963214	1 1	0.987536 1.01176	1.18223e-06
1729	-0.0289041 0.963232	1 1	0.987545 1.01176	1.18284e-06
1729.5	-0.0289426 0.963056	1 1	0.987553 1.01176	1.18342e-06
1730	-0.0289839 0.962693	1 1	0.987562 1.01177	1.18399e-06
1730.5	-0.0290003 0.962151	1 1	0.98757 1.01177	1.18458e-06
1731	-0.0289922 0.961458	1 1	0.98758 1.01177	1.18516e-06
1731.5	-0.0289561 0.960564	1 1	0.987588 1.01177	1.18578e-06
1732	-0.0288924 0.960177	1 1	0.987598 1.01178	1.18636e-06
1732.5	-0.028805 0.961012	1 1	0.987608 1.01178	1.18696e-06
1733	-0.0286928 0.961795	1 1	0.98762 1.01178	1.18755e-06
1733.5	-0.0287027 0.962397	1 1	0.987632 1.01177	1.18812e-06
1734	-0.0288089 0.962819	1 1	0.987646 1.01177	1.18869e-06
1734.5	-0.0289048 0.963079	1 1	0.987659 1.01177	1.18928e-06
1735	-0.0289788 0.963172	1 1	0.987663 1.01177	1.18993e-06
1735.5	-0.0290284 0.96309	1 1	0.987654 1.01177	1.19057e-06
1736	-0.029054 0.962821	1 1	0.987644 1.01176	1.19123e-06
1736.5	-0.0290539 0.962373	1 1	0.987634 1.01176	1.19192e-06
1737	-0.0290251 0.961771	1 1	0.987624 1.01176	1.19264e-06
1737.5	-0.0289678 0.960989	1 1	0.987615 1.01175	1.19338e-06
1738	-0.0288938 0.961189	1 1	0.987607 1.01175	1.19406e-06
1738.5	-0.0289224 0.961227	1 1	0.987599 1.01174	1.19478e-06
1739	-0.0289282 0.961117	1 1	0.987593 1.01173	1.19549e-06
1739.5	-0.0289131 0.961785	1 1	0.987586 1.01173	1.19623e-06
1740	-0.0288756 0.962277	1 1	0.987581 1.01172	1.19702e-06
1740.5	-0.0288469 0.962587	1 1	0.987575 1.01171	1.19783e-06
1741	-0.0288937 0.962734	1 1	0.987569 1.0117	1.19861e-06
1741.5	-0.0289174 0.962712	1 1	0.987564 1.01169	1.19942e-06
1742	-0.0289119 0.962504	1 1	0.987558 1.0117	1.20021e-06
1742.5	-0.0288971 0.962118	1 1	0.987552 1.01171	1.20102e-06
1743	-0.0289852 0.961572	1 1	0.987546 1.01173	1.20184e-06
1743.5	-0.0290462 0.961973	1 1	0.987541 1.01175	1.20268e-06
1744	-0.0290808 0.962339	1 1	0.987537 1.01177	1.20353e-06
1744.5	-0.0290912 0.962523	1 1	0.987533 1.01178	1.20439e-06
1745	-0.0290783 0.962516	1 1	0.98753 1.01179	1.20528e-06
1745.5	-0.0290421 0.962333	1 1	0.987528 1.0118	1.20618e-06
1746	-0.0289809 0.961989	1 1	0.987526 1.01181	1.20714e-06
1746.5	-0.0288934 0.96151	1 1	0.987524 1.01183	1.20812e-06
1747	-0.0288142 0.96135	1 1	0.987523 1.01184	1.2091e-06
1747.5	-0.0288399 0.961365	1 1	0.987522 1.01185	1.21014e-06
1748	-0.028859 0.961198	1 1	0.987521 1.01186	1.21118e-06
1748.5	-0.0289308 0.960978	1 1	0.987521 1.01187	1.21218e-06
1749	-0.0289801 0.96176	1 1	0.987522 1.01188	1.21319e-06
1749.5	-0.0290052 0.962357	1 1	0.987522 1.01188	1.21425e-06
1750	-0.0290068 0.962792	1 1	0.987524 1.01189	1.21526e-06
1750.5	-0.0289839 0.963046	1 1	0.987526 1.0119	1.21631e-06
1751	-0.0289354 0.963134	1 1	0.987528 1.0119	1.21734e-06
1751.5	-0.0289585 0.963045	1 1	0.98753 1.01191	1.21835e-06
1752	-0.0290248 0.962785	1 1	0.987533 1.01192	1.21938e-06
1752.5	-0.0290685 0.962374	1 1	0.987536 1.01192	1.22044e-06
1753	-0.0290874 0.961788	1 1	0.987539 1.01193	1.22151e-06
1753.5	-0.0290801 0.961024	1 1	0.987542 1.01193	1.22258e-06
1754	-0.0290465 0.961314	1 1	0.987546 1.01194	1.22362e-06
1754.5	-0.0289878 0.961546	1 1	0.98755 1.01194	1.22462e-06
1755	-0.0289037 0.96159	1 1	0.987555 1.01195	1.22563e-06
1755.5	-0.0287957 0.96146	1 1	0.987561 1.01195	1.22662e-06
1756	-0.02882 0.961603	1 1	0.987568 1.01195	1.22764e-06
1756.5	-0.0289045 0.961887	1 1	0.987576 1.01195	1.22865e-06
1757	-0.0289668 0.961994	1 1	0.987583 1.01195	1.22963e-06
1757.5	-0.0290067 0.961934	1 1	0.987592 1.01194	1.23063e-06
1758	-0.0290222 0.961687	1 1	0.9876 1.01194	1.23167e-06
1758.5	-0.0290125 0.961274	1 1	0.987609 1.01194	1.23269e-06
1759	-0.0289793 0.961667	1 1	0.987618 1.01194	1.2337e-06
1759.5	-0.0289213 0.962275	1 1	0.987628 1.01194	1.23475e-06
1760	-0.0289063 0.962716	1 1	0.987638 1.01193	1.23581e-06
1760.5	-0.0289817 0.962986	1 1	0.987648 1.01193	1.23684e-06
1761	-0.0290353 0.963067	1 1	0.987659 1.01192	1.23789e-06
1761.5	-0.0290673 0.962974	1 1	0.98767 1.01192	1.239e-06
1762	-0.0290764 0.962735	1 1	0.987683 1.01191	1.24018e-06
1762.5	-0.0290611 0.962329	1 1	0.987696 1.01191	1.24135e-06
1763	-0.0290211 0.961755	1 1	0.987693 1.0119	1.24248e-06
1763.5	-0.0289546 0.960992	1 1	0.987682 1.01189	1.24358e-06
1764	-0.0288621 0.961452	1 1	0.987672 1.01188	1.24466e-06
1764.5	-0.0287735 0.961775	1 1	0.987663 1.01187	1.2457e-06
1765	-0.0288594 0.961913	1 1	0.987654 1.01186	1.24672e-06
1765.5	-0.0289222 0.961882	1 1	0.987645 1.01186	1.24778e-06
1766	-0.0289614 0.961683	1 1	0.987637 1.01188	1.24888e-06
1766.5	-0.0289759 0.961314	1 1	0.987629 1.01189	1.24993e-06
1767	-0.0289651 0.961163	1 1	0.987622 1.01191	1.25104e-06
1767.5	-0.0289265 0.96103	1 1	0.987614 1.01193	1.25217e-06
1768	-0.028861 0.96073	1 1	0.987606 1.01195	1.25331e-06
1768.5	-0.028841 0.960583	1 1	0.987599 1.01197	1.25447e-06
1769	-0.0289289 0.961334	1 1	0.987593 1.01198	1.25559e-06
1769.5	-0.0289941 0.961941	1 1	0.987588 1.01199	1.25666e-06
1770	-0.0290362 0.962378	1 1	0.987585 1.01201	1.25774e-06
1770.5	-0.0290563 0.962645	1 1	0.987582 1.01202	1.25879e-06
1771	-0.0290536 0.962729	1 1	0.987579 1.01203	1.25988e-06
1771.5	-0.0290263 0.962633	1 1	0.987576 1.01204	1.26096e-06
1772	-0.0289763 0.962387	1 1	0.987574 1.01205	1.26212e-06
1772.5	-0.0289008 0.961985	1 1	0.987573 1.01206	1.26328e-06
1773	-0.0287964 0.961425	1 1	0.98757 1.01207	1.26445e-06
1773.5	-0.0287733 0.961824	1 1	0.987568 1.01208	1.2656e-06
1774	-0.0288405 0.962349	1 1	0.987566 1.01209	1.26679e-06
1774.5	-0.0288838 0.962704	1 1	0.987565 1.0121	1.26796e-06
1775	-0.0289061 0.962884	1 1	0.987565 1.01211	1.26909e-06
1775.5	-0.0289078 0.962889	1 1	0.987565 1.01211	1.2702e-06
1776	-0.0288881 0.962724	1 1	0.987566 1.01212	1.27131e-06
1776.5	-0.0288443 0.962393	1 1	0.987568 1.01212	1.27244e-06
1777	-0.0287758 0.961902	1 1	0.987569 1.01213	1.27358e-06
1777.5	-0.0288291 0.961267	1 1	0.987572 1.01213	1.27473e-06
1778	-0.0289038 0.961231	1 1	0.987575 1.01213	1.27584e-06
1778.5	-0.0289565 0.961701	1 1	0.987578 1.01214	1.27693e-06
1779	-0.0289869 0.962006	1 1	0.987582 1.01214	1.27804e-06
1779.5	-0.028994 0.962153	1 1	0.987585 1.01214	1.27914e-06
1780	-0.0289763 0.962134	1 1	0.987589 1.01214	1.28023e-06
1780.5	-0.0289336 0.96194	1 1	0.987594 1.01214	1.28129e-06
1781	-0.0288636 0.961565	1 1	0.987599 1.01214	1.28236e-06
1781.5	-0.0287656 0.96103	1 1	0.987604 1.01214	1.28341e-06
1782	-0.0287537 0.960341	1 1	0.987611 1.01213	1.28451e-06
1782.5	-0.0288403 0.960047	1 1	0.987619 1.01213	1.28561e-06
1783	-0.0289033 0.960506	1 1	0.987627 1.01213	1.28662e-06
1783.5	-0.0289455 0.960811	1 1	0.987636 1.01212	1.28761e-06
