#time Tmin Tmax uniTmin uniTmax Amin Amax Avar
40.5	-0.00444328 0.996874	1 1	0.790344 1.2355	0.000133178
41	-0.00444488 0.997809	1 1	0.781302 1.24521	0.000133972
41.5	-0.00443717 0.998444	1 1	0.770577 1.21667	0.00013878
42	-0.00440853 0.998992	1 1	0.761319 1.20609	0.000135394
42.5	-0.00440238 0.999352	1 1	0.721601 1.2648	0.000135219
43	-0.00438316 0.999515	1 1	0.74569 1.22796	0.00013037
43.5	-0.00448735 0.999504	1 1	0.768706 1.19235	0.000117737
44	-0.00456418 0.999339	1 1	0.790365 1.19153	0.000118372
44.5	-0.00462467 0.998982	1 1	0.790077 1.19598	0.000118143
45	-0.00466549 0.998457	1 1	0.784793 1.18034	0.000119316
45.5	-0.00468283 0.997808	1 1	0.779629 1.18221	0.000120969
46	-0.00469137 0.998306	1 1	0.774934 1.19527	0.000117999
46.5	-0.00468866 0.998621	1 1	0.802094 1.20969	0.00012584
47	-0.00467615 0.998719	1 1	0.845605 1.21995	0.00012161
47.5	-0.00466315 0.998632	1 1	0.843507 1.23165	0.000119057
48	-0.0046474 0.998395	1 1	0.805322 1.20996	0.000114441
48.5	-0.00468585 0.998015	1 1	0.828633 1.22018	0.000112407
49	-0.00476151 0.997634	1 1	0.827735 1.14138	0.000105412
49.5	-0.00481912 0.997633	1 1	0.831291 1.1416	0.000105107
50	-0.00486789 0.997439	1 1	0.826537 1.15041	0.000106356
50.5	-0.0048842 0.997242	1 1	0.821225 1.1597	0.000108591
51	-0.0049127 0.998008	1 1	0.814575 1.16998	0.000107544
51.5	-0.00490041 0.99869	1 1	0.809094 1.17998	0.000109882
52	-0.00491919 0.999166	1 1	0.804044 1.19043	0.000110536
52.5	-0.00489307 0.999428	1 1	0.798451 1.2023	0.000113715
53	-0.00490182 0.999497	1 1	0.793024 1.21689	0.000116936
53.5	-0.0048822 0.999413	1 1	0.787973 1.22382	0.000121543
54	-0.00489773 0.999161	1 1	0.775869 1.23582	0.000126964
54.5	-0.00495848 0.998738	1 1	0.76323 1.24752	0.000133507
55	-0.00502504 0.998099	1 1	0.752256 1.25727	0.000140567
55.5	-0.00505979 0.997277	1 1	0.763655 1.26588	0.0001413
56	-0.00508912 0.997149	1 1	0.75887 1.27432	0.00015165
56.5	-0.0051064 0.997272	1 1	0.754435 1.28345	0.000150986
57	-0.00510822 0.99739	1 1	0.749323 1.24056	0.000146415
57.5	-0.00512285 0.998019	1 1	0.744464 1.25509	0.000148324
58	-0.00509469 0.998496	1 1	0.740546 1.25258	0.000143244
58.5	-0.00511662 0.998795	1 1	0.736974 1.25384	0.000139591
59	-0.00510106 0.998924	1 1	0.733171 1.2635	0.000142514
59.5	-0.00508192 0.998898	1 1	0.728663 1.27285	0.000139386
60	-0.00509963 0.998685	1 1	0.724303 1.28121	0.000141338
60.5	-0.00516613 0.99831	1 1	0.719398 1.28957	0.000140887
61	-0.00520085 0.997716	1 1	0.745081 1.29757	0.000129563
61.5	-0.00524158 0.998106	1 1	0.740201 1.16542	0.00012956
62	-0.00526403 0.998413	1 1	0.800741 1.2075	0.000127227
62.5	-0.00527284 0.998532	1 1	0.731504 1.19013	0.000126322
63	-0.00529544 0.998452	1 1	0.74918 1.177	0.000123759
63.5	-0.00527851 0.998185	1 1	0.766574 1.1891	0.000124989
64	-0.0052996 0.997719	1 1	0.781346 1.20003	0.000124483
64.5	-0.00529661 0.997832	1 1	0.776939 1.20939	0.000127943
65	-0.00526713 0.99803	1 1	0.767274 1.21836	0.000128615
65.5	-0.0052926 0.998043	1 1	0.751273 1.32911	0.000137567
66	-0.00527888 0.997871	1 1	0.788336 1.27993	0.000131036
66.5	-0.00529158 0.997544	1 1	0.769934 1.2352	0.000132001
67	-0.00533672 0.99796	1 1	0.809111 1.24293	0.000136352
67.5	-0.0053728 0.998502	1 1	0.804735 1.20618	0.000131443
68	-0.00537777 0.998827	1 1	0.799786 1.1858	0.000132507
68.5	-0.00541855 0.998938	1 1	0.794544 1.19049	0.000125319
69	-0.00542585 0.998889	1 1	0.79302 1.19546	0.000116498
69.5	-0.00542763 0.99864	1 1	0.789401 1.19982	0.000115032
70	-0.00545078 0.998206	1 1	0.786654 1.23139	0.000118577
70.5	-0.00543665 0.997554	1 1	0.782101 1.20786	0.000119463
71	-0.00544054 0.997342	1 1	0.776886 1.21184	0.000118129
71.5	-0.00545554 0.997465	1 1	0.781102 1.21586	0.000123183
72	-0.0054335 0.997352	1 1	0.775814 1.25731	0.000117354
72.5	-0.00542951 0.997158	1 1	0.816484 1.25685	0.000121759
73	-0.00544961 0.99793	1 1	0.797216 1.24288	0.000123158
73.5	-0.00543106 0.998474	1 1	0.777032 1.23367	0.000124778
74	-0.00545627 0.998823	1 1	0.758353 1.22719	0.00012624
74.5	-0.0054944 0.998947	1 1	0.738443 1.21931	0.000130208
75	-0.00550311 0.998915	1 1	0.76567 1.24681	0.000137268
75.5	-0.00552048 0.998704	1 1	0.808795 1.22892	0.000125473
76	-0.00554561 0.998285	1 1	0.802498 1.2122	0.000125291
76.5	-0.0055375 0.997684	1 1	0.795735 1.23458	0.000128019
77	-0.00554889 0.997122	1 1	0.788458 1.21633	0.000128467
77.5	-0.00556919 0.997322	1 1	0.780746 1.19632	0.000125121
78	-0.00555573 0.997361	1 1	0.772027 1.17583	0.000125075
78.5	-0.00555292 0.997239	1 1	0.774623 1.16839	0.00012591
79	-0.00557997 0.997265	1 1	0.765504 1.15122	0.000129955
79.5	-0.00557104 0.997853	1 1	0.756119 1.1451	0.000140467
80	-0.00553392 0.998293	1 1	0.745975 1.23048	0.000148083
80.5	-0.00557417 0.998569	1 1	0.734863 1.22334	0.000154835
81	-0.0055775 0.998718	1 1	0.754836 1.19254	0.000141188
81.5	-0.00555606 0.998781	1 1	0.747207 1.21612	0.000152147
82	-0.00559345 0.998727	1 1	0.734202 1.19781	0.000150755
82.5	-0.00560089 0.998561	1 1	0.720645 1.19957	0.000154498
83	-0.00560739 0.998312	1 1	0.742466 1.20903	0.000146251
83.5	-0.00564105 0.997968	1 1	0.737156 1.20486	0.000141119
84	-0.00564223 0.997569	1 1	0.742397 1.19017	0.000143228
84.5	-0.00562432 0.997174	1 1	0.730812 1.21639	0.000147591
85	-0.00566131 0.997422	1 1	0.783345 1.1947	0.000135917
85.5	-0.00566811 0.997548	1 1	0.774467 1.14647	0.00012787
86	-0.00564465 0.997603	1 1	0.76053 1.18897	0.000133672
86.5	-0.00565432 0.997586	1 1	0.71576 1.15063	0.000137092
87	-0.00567488 0.9975	1 1	0.722144 1.17032	0.000137945
87.5	-0.00566603 0.99733	1 1	0.731065 1.21102	0.000128007
88	-0.00562701 0.997374	1 1	0.720434 1.15731	0.000135642
88.5	-0.00564353 0.997738	1 1	0.776583 1.1835	0.000139804
89	-0.00565794 0.998003	1 1	0.763449 1.16181	0.000143997
89.5	-0.00564797 0.998215	1 1	0.738561 1.16403	0.000153263
90	-0.00565844 0.998316	1 1	0.697107 1.16646	0.00016963
90.5	-0.00566618 0.998334	1 1	0.715015 1.1995	0.000187041
91	-0.00564924 0.998276	1 1	0.725641 1.17135	0.000173159
91.5	-0.00567609 0.998135	1 1	0.755498 1.19223	0.000161503
92	-0.00569277 0.997949	1 1	0.74966 1.18919	0.000155769
92.5	-0.00568906 0.997727	1 1	0.771091 1.18348	0.000149029
93	-0.00566561 0.997401	1 1	0.728482 1.17862	0.000154257
93.5	-0.00569337 0.997231	1 1	0.702006 1.18069	0.00015477
94	-0.00571191 0.997593	1 1	0.743345 1.18981	0.000148539
94.5	-0.00571135 0.997884	1 1	0.733643 1.16737	0.000140783
95	-0.005685 0.998096	1 1	0.74639 1.20472	0.000131247
95.5	-0.00566713 0.998233	1 1	0.756347 1.17126	0.000133821
96	-0.00568261 0.998266	1 1	0.749744 1.17321	0.000136285
96.5	-0.00569086 0.998245	1 1	0.706647 1.17505	0.000149896
97	-0.00573229 0.99815	1 1	0.716427 1.17685	0.00014688
97.5	-0.00574613 0.997972	1 1	0.73596 1.18806	0.000158721
98	-0.00576755 0.997696	1 1	0.716654 1.18	0.000183385
98.5	-0.00576373 0.997366	1 1	0.722524 1.20292	0.000179667
99	-0.00577334 0.997193	1 1	0.737289 1.18841	0.000177094
99.5	-0.00576284 0.997321	1 1	0.724089 1.19306	0.000177015
100	-0.00576903 0.997348	1 1	0.692715 1.19795	0.000170636
100.5	-0.00575283 0.997286	1 1	0.716361 1.21089	0.000144642
101	-0.00576634 0.997171	1 1	0.727262 1.20745	0.000142803
101.5	-0.00574427 0.997027	1 1	0.753291 1.19049	0.000144535
102	-0.00575952 0.996738	1 1	0.735083 1.17952	0.000151768
102.5	-0.00575367 0.997076	1 1	0.705598 1.19348	0.000146664
103	-0.00575699 0.997589	1 1	0.726682 1.18709	0.000144089
103.5	-0.00576805 0.997991	1 1	0.704719 1.17839	0.000141541
104	-0.00578143 0.998307	1 1	0.726558 1.17161	0.000144789
104.5	-0.00578802 0.99852	1 1	0.743962 1.14907	0.000141402
105	-0.00578668 0.998681	1 1	0.726165 1.17656	0.000142671
105.5	-0.00579535 0.998769	1 1	0.708953 1.13062	0.000150838
106	-0.00578194 0.998803	1 1	0.724076 1.20942	0.000150458
106.5	-0.00579552 0.998748	1 1	0.703435 1.18401	0.00016351
107	-0.00578653 0.998619	1 1	0.720484 1.18052	0.000159387
107.5	-0.00578786 0.99839	1 1	0.73426 1.21698	0.00014159
108	-0.00578904 0.99812	1 1	0.762291 1.1847	0.000133419
108.5	-0.0057619 0.997818	1 1	0.758814 1.19951	0.000131688
109	-0.00577928 0.997421	1 1	0.761462 1.17366	0.000131131
109.5	-0.00576925 0.996855	1 1	0.738274 1.18481	0.000123722
110	-0.00574046 0.996248	1 1	0.69667 1.14833	0.000123554
110.5	-0.00575671 0.996291	1 1	0.717752 1.17036	0.000120073
111	-0.00574657 0.99671	1 1	0.72329 1.24974	0.000119287
111.5	-0.00571153 0.997521	1 1	0.731805 1.19044	0.000122004
112	-0.00572289 0.998197	1 1	0.738337 1.14588	0.000126752
112.5	-0.00572006 0.998318	1 1	0.734002 1.1278	0.00012937
113	-0.00569502 0.99895	1 1	0.722579 1.23128	0.000136509
113.5	-0.00567087 0.999398	1 1	0.687648 1.20837	0.000135909
114	-0.00568577 0.99951	1 1	0.723083 1.1848	0.000134686
114.5	-0.00567778 0.999245	1 1	0.737418 1.21907	0.000111214
115	-0.00564761 0.998548	1 1	0.738896 1.19388	0.000111291
115.5	-0.00562732 0.998645	1 1	0.734111 1.19682	0.000109568
116	-0.00564193 0.998369	1 1	0.729549 1.16811	0.000126405
116.5	-0.00563407 0.998057	1 1	0.707085 1.18353	0.000139059
117	-0.00560525 0.998796	1 1	0.712166 1.22036	0.0001388
117.5	-0.00558371 0.999101	1 1	0.724413 1.25383	0.000134509
118	-0.005604 0.99901	1 1	0.72467 1.21426	0.000132958
118.5	-0.00560526 0.999114	1 1	0.725926 1.21789	0.000133496
119	-0.00558802 0.999444	1 1	0.727531 1.24897	0.000132276
119.5	-0.00555427 0.999359	1 1	0.730531 1.28144	0.000132846
120	-0.00554735 0.998866	1 1	0.726931 1.18786	0.000129248
120.5	-0.00554841 0.99907	1 1	0.693093 1.19333	0.000135664
121	-0.00555144 0.999014	1 1	0.67839 1.20646	0.00012973
121.5	-0.00553812 0.998528	1 1	0.69698 1.24543	0.000127959
122	-0.00550939 0.998304	1 1	0.713798 1.2072	0.000123196
122.5	-0.00546626 0.998321	1 1	0.730686 1.23117	0.000126314
123	-0.00541949 0.997845	1 1	0.731335 1.22046	0.00012706
123.5	-0.00542486 0.998083	1 1	0.743752 1.18326	0.000115845
124	-0.0054212 0.998408	1 1	0.73065 1.22211	0.0001177
124.5	-0.00540003 0.998198	1 1	0.692047 1.22508	0.000115908
125	-0.0053658 0.998499	1 1	0.711488 1.266	0.000109945
125.5	-0.00531101 0.998819	1 1	0.7175 1.30103	0.000112066
126	-0.00524169 0.998668	1 1	0.722317 1.22328	0.000105447
126.5	-0.00515509 0.998691	1 1	0.757767 1.25916	0.000103577
127	-0.0052027 0.999031	1 1	0.746212 1.23759	0.000102208
127.5	-0.00525253 0.998875	1 1	0.760162 1.24576	0.000103124
128	-0.00529128 0.998816	1 1	0.735535 1.26856	0.000108092
128.5	-0.00538297 0.999143	1 1	0.696246 1.15817	0.000116596
129	-0.00544156 0.999021	1 1	0.750541 1.19479	0.000102283
129.5	-0.00546493 0.998774	1 1	0.767935 1.24114	9.87688e-05
130	-0.00554851 0.999154	1 1	0.728339 1.24075	9.85435e-05
130.5	-0.00564315 0.999028	1 1	0.774862 1.27139	9.46653e-05
131	-0.00571167 0.998758	1 1	0.753694 1.24881	9.45741e-05
131.5	-0.00575031 0.999116	1 1	0.773908 1.25192	9.5824e-05
132	-0.00577025 0.998992	1 1	0.737405 1.24576	9.93932e-05
132.5	-0.00582734 0.998534	1 1	0.701116 1.24979	0.000103133
133	-0.00585959 0.9989	1 1	0.702967 1.27332	0.000102791
133.5	-0.00590509 0.998764	1 1	0.722375 1.16005	0.000102319
134	-0.00602026 0.998159	1 1	0.751479 1.20496	9.09299e-05
134.5	-0.00611266 0.998484	1 1	0.755246 1.25379	9.19873e-05
135	-0.00618619 0.998421	1 1	0.759163 1.23923	9.13903e-05
135.5	-0.00622812 0.997861	1 1	0.775253 1.28812	9.3606e-05
136	-0.00623553 0.997864	1 1	0.737618 1.25511	0.000100412
136.5	-0.00622679 0.997892	1 1	0.705802 1.27081	0.000104582
137	-0.00626802 0.998033	1 1	0.707947 1.25872	9.81249e-05
137.5	-0.00634485 0.998611	1 1	0.713764 1.2949	0.000100794
138	-0.00641441 0.998713	1 1	0.729593 1.28742	9.97388e-05
138.5	-0.006516 0.998425	1 1	0.731533 1.19716	9.72467e-05
139	-0.00660559 0.999032	1 1	0.77261 1.22667	9.13174e-05
139.5	-0.00666776 0.999265	1 1	0.749743 1.2219	9.08912e-05
140	-0.00670289 0.999076	1 1	0.748278 1.28128	0.000100178
140.5	-0.00671489 0.99879	1 1	0.717032 1.23838	0.00010611
141	-0.00669986 0.999122	1 1	0.688425 1.28102	0.000108693
141.5	-0.00667086 0.999051	1 1	0.706957 1.29121	0.000107849
142	-0.00673249 0.998591	1 1	0.729408 1.29808	0.000101789
142.5	-0.00684104 0.998074	1 1	0.746362 1.2067	9.9642e-05
143	-0.00693393 0.998088	1 1	0.722245 1.21835	9.68216e-05
143.5	-0.00700019 0.997745	1 1	0.616684 1.25804	9.7874e-05
144	-0.00704241 0.998332	1 1	0.654015 1.24556	0.000101528
144.5	-0.00707223 0.998815	1 1	0.705412 1.31121	0.000110642
145	-0.00711648 0.998941	1 1	0.735419 1.28047	0.000111288
145.5	-0.00713676 0.9988	1 1	0.733773 1.30794	0.000108507
146	-0.00715223 0.998582	1 1	0.72968 1.25291	9.71576e-05
146.5	-0.00716781 0.998978	1 1	0.756485 1.24614	8.6295e-05
147	-0.00717589 0.999082	1 1	0.794184 1.28085	8.89157e-05
147.5	-0.00717255 0.99886	1 1	0.775401 1.32026	9.65685e-05
148	-0.00715619 0.998277	1 1	0.762562 1.28288	9.8769e-05
148.5	-0.00714144 0.998049	1 1	0.756732 1.30045	0.000101598
149	-0.00723588 0.998325	1 1	0.750372 1.23771	0.000103498
149.5	-0.00731508 0.998413	1 1	0.749275 1.26776	9.67211e-05
150	-0.00738341 0.998089	1 1	0.74826 1.28199	0.00010041
150.5	-0.00745597 0.997612	1 1	0.737661 1.27492	0.00010556
151	-0.0075167 0.997476	1 1	0.754827 1.25877	0.00010886
151.5	-0.00756133 0.99778	1 1	0.761266 1.28312	0.000110826
152	-0.00759344 0.998005	1 1	0.766966 1.34085	0.00011731
152.5	-0.00761148 0.998205	1 1	0.774176 1.2355	0.000117327
153	-0.0076129 0.998319	1 1	0.78178 1.27129	0.000119645
153.5	-0.00760165 0.998408	1 1	0.791601 1.26726	0.000124425
154	-0.00758428 0.998442	1 1	0.802109 1.27278	0.000128984
154.5	-0.00759274 0.998427	1 1	0.782249 1.28676	0.000135041
155	-0.00758829 0.998363	1 1	0.769778 1.32398	0.000128976
155.5	-0.0075726 0.998215	1 1	0.727873 1.28253	0.00013761
156	-0.00757861 0.998009	1 1	0.744093 1.28311	0.000118395
156.5	-0.00767323 0.99774	1 1	0.79565 1.27478	0.000110523
157	-0.00776336 0.997359	1 1	0.842881 1.29175	0.000111924
157.5	-0.00784022 0.996912	1 1	0.839739 1.32911	0.000114153
158	-0.00790324 0.996465	1 1	0.780472 1.33091	0.000120678
158.5	-0.00795536 0.995952	1 1	0.775193 1.30137	0.000122377
159	-0.00799652 0.995283	1 1	0.826328 1.32765	0.000121635
159.5	-0.0080243 0.99529	1 1	0.750236 1.24975	0.000125302
160	-0.00803726 0.995867	1 1	0.670452 1.26773	0.000144853
160.5	-0.00803717 0.996401	1 1	0.723922 1.31472	0.000148545
161	-0.00803335 0.996855	1 1	0.774251 1.26108	0.000147891
161.5	-0.00803198 0.997229	1 1	0.803693 1.27354	0.000146391
162	-0.00801975 0.997537	1 1	0.729797 1.31763	0.000133136
162.5	-0.00799806 0.997806	1 1	0.769994 1.29754	0.000125974
163	-0.00796296 0.998047	1 1	0.819083 1.3156	0.000121319
163.5	-0.00792893 0.998217	1 1	0.790152 1.33288	0.000116652
164	-0.00790867 0.998333	1 1	0.800022 1.26766	0.000124809
164.5	-0.00798491 0.998393	1 1	0.832881 1.2866	0.000121738
165	-0.00808731 0.998391	1 1	0.835386 1.2795	0.000134653
165.5	-0.00818142 0.998327	1 1	0.833255 1.31734	0.000144629
166	-0.00826188 0.998199	1 1	0.779224 1.33071	0.000150492
166.5	-0.0083313 0.997992	1 1	0.784554 1.26352	0.000140442
167	-0.00838669 0.997711	1 1	0.81156 1.25696	0.000138545
167.5	-0.00842705 0.99736	1 1	0.808125 1.27707	0.000159781
168	-0.00845098 0.996928	1 1	0.72809 1.29404	0.000165785
168.5	-0.00845839 0.99642	1 1	0.763901 1.30567	0.000150025
169	-0.00845125 0.995867	1 1	0.75885 1.34254	0.000133754
169.5	-0.00843666 0.995261	1 1	0.806505 1.26267	0.000118121
170	-0.00840436 0.995081	1 1	0.848853 1.25315	0.000110774
170.5	-0.00835491 0.9955	1 1	0.834847 1.31855	0.000116725
171	-0.00830932 0.996121	1 1	0.825527 1.3046	0.00013087
171.5	-0.00825877 0.996675	1 1	0.833111 1.32141	0.000133129
172	-0.00820691 0.997142	1 1	0.787242 1.33295	0.000138717
172.5	-0.00825919 0.997516	1 1	0.79866 1.28436	0.000139037
173	-0.00837777 0.997797	1 1	0.834614 1.25679	0.000140558
173.5	-0.0084868 0.998013	1 1	0.825472 1.2685	0.000147209
174	-0.00858057 0.998149	1 1	0.842993 1.30022	0.000150858
174.5	-0.00866041 0.998216	1 1	0.787351 1.28411	0.000162051
175	-0.00872583 0.998201	1 1	0.8209 1.29639	0.000156563
175.5	-0.00877691 0.998099	1 1	0.778938 1.28901	0.000152005
176	-0.00881192 0.997928	1 1	0.718286 1.32898	0.000163509
176.5	-0.00883042 0.997667	1 1	0.758177 1.33096	0.000157198
177	-0.00883273 0.997281	1 1	0.729678 1.24736	0.000145894
177.5	-0.00881481 0.996792	1 1	0.767947 1.25587	0.000127555
178	-0.00877666 0.996202	1 1	0.80248 1.27524	0.00012479
178.5	-0.00871947 0.995477	1 1	0.823867 1.29085	0.000123877
179	-0.00864937 0.994771	1 1	0.839606 1.31679	0.000119101
179.5	-0.00855561 0.995636	1 1	0.847424 1.33833	0.000116816
180	-0.00846069 0.996407	1 1	0.78061 1.24328	0.000118097
180.5	-0.00845684 0.997031	1 1	0.817294 1.25505	0.000113734
181	-0.00861597 0.997531	1 1	0.830494 1.26529	0.000111283
181.5	-0.00876453 0.997877	1 1	0.829588 1.28912	0.000115953
182	-0.00888886 0.998035	1 1	0.810225 1.24761	0.000110663
182.5	-0.00899675 0.998001	1 1	0.820336 1.2849	0.000117234
183	-0.00907971 0.997758	1 1	0.827128 1.28837	0.000122682
183.5	-0.00913751 0.997281	1 1	0.832932 1.30779	0.000129669
184	-0.00916992 0.996573	1 1	0.832311 1.32184	0.000129757
184.5	-0.00919194 0.995653	1 1	0.778337 1.32643	0.000136069
185	-0.00918202 0.994803	1 1	0.76411 1.33425	0.000136378
185.5	-0.00915695 0.995501	1 1	0.809679 1.33857	0.000135762
186	-0.00911984 0.996395	1 1	0.788026 1.34415	0.00012984
186.5	-0.00907073 0.997057	1 1	0.735009 1.34912	0.000130198
187	-0.00901526 0.997515	1 1	0.704309 1.30145	0.000133633
187.5	-0.00895436 0.997788	1 1	0.705717 1.32567	0.000132627
188	-0.00890683 0.997843	1 1	0.732575 1.22018	0.000123691
188.5	-0.0090474 0.997684	1 1	0.734548 1.23714	0.000124456
189	-0.0091669 0.997316	1 1	0.736762 1.2274	0.000120917
189.5	-0.00926919 0.996724	1 1	0.740179 1.27236	0.000123585
190	-0.00934598 0.995962	1 1	0.741811 1.26477	0.000129635
190.5	-0.00940312 0.995298	1 1	0.741612 1.25204	0.00012763
191	-0.00945602 0.99533	1 1	0.741237 1.25481	0.000131374
191.5	-0.00948776 0.995268	1 1	0.816526 1.32462	0.000138978
192	-0.00949699 0.996058	1 1	0.813961 1.31737	0.000138894
192.5	-0.00951647 0.99665	1 1	0.831849 1.30978	0.00013705
193	-0.00951321 0.997059	1 1	0.853616 1.29461	0.000140702
193.5	-0.00951281 0.99732	1 1	0.818193 1.28775	0.000148251
194	-0.00951091 0.997409	1 1	0.808385 1.26461	0.000145454
194.5	-0.00948189 0.997294	1 1	0.819164 1.24945	0.00015057
195	-0.00948758 0.99699	1 1	0.817794 1.26608	0.000156625
195.5	-0.00946415 0.996498	1 1	0.81476 1.28855	0.000149268
196	-0.00943321 0.996024	1 1	0.825341 1.3103	0.000141852
196.5	-0.00942786 0.996362	1 1	0.795371 1.26719	0.00013265
197	-0.00939152 0.996522	1 1	0.812034 1.27421	0.000130483
197.5	-0.00948028 0.996504	1 1	0.827967 1.281	0.000129725
