53.875 0.000588531  2
54 9.31644e-05  0
54.125 9.31644e-05  0
54.25 0.00186279  3
54.375 0.000558677  2
54.5 8.87409e-05  0
54.625 8.87409e-05  0
54.75 0.00183691  3
54.875 0.00056514  2
55 9.12959e-05  0
55.125 9.12959e-05  0
55.25 0.00173102  3
55.375 0.000554312  2
55.5 9.05973e-05  0
55.625 9.05973e-05  0
55.75 0.00178196  3
55.875 0.000582381  2
56 9.59513e-05  0
56.125 9.59513e-05  0
56.25 0.00187665  3
56.375 0.000609924  2
56.5 9.88949e-05  0
56.625 9.88949e-05  0
56.75 0.00183384  3
56.875 0.000585577  2
57 9.71288e-05  0
57.125 9.71288e-05  0
57.25 0.00184656  3
57.375 0.000577554  2
57.5 9.59387e-05  0
57.625 9.59387e-05  0
57.75 0.00191603  3
57.875 0.000587492  2
58 9.84452e-05  0
58.125 9.84452e-05  0
58.25 0.00194792  3
58.375 0.000601012  2
58.5 9.98585e-05  0
58.625 9.98585e-05  0
58.75 0.00192695  3
58.875 0.000617696  2
59 0.000100351  1
59.125 2.95238e-05  0
59.25 0.00179349  3
59.375 0.000570397  2
59.5 9.15272e-05  0
59.625 9.15272e-05  0
59.75 0.00193439  3
59.875 0.000612706  2
60 9.9329e-05  0
60.125 9.9329e-05  0
60.25 0.00184569  3
60.375 0.000562735  2
60.5 9.10306e-05  0
60.625 9.10306e-05  0
60.75 0.00181469  3
60.875 0.000544382  2
61 8.95016e-05  0
61.125 8.95016e-05  0
61.25 0.00186954  3
61.375 0.000553903  2
61.5 9.09812e-05  0
61.625 9.09812e-05  0
61.75 0.00198133  4
61.875 0.000617489  2
62 9.94245e-05  0
62.125 9.94245e-05  0
62.25 0.0018626  3
62.375 0.000600981  2
62.5 9.83072e-05  0
62.625 9.83072e-05  0
62.75 0.00191194  3
62.875 0.000610238  2
63 9.93233e-05  0
63.125 9.93233e-05  0
63.25 0.00183109  3
63.375 0.000584948  2
63.5 9.56429e-05  0
63.625 9.56429e-05  0
63.75 0.00182936  4
63.875 0.000578996  2
64 9.28848e-05  0
64.125 9.28848e-05  0
64.25 0.00187436  4
64.375 0.000588997  2
64.5 9.4336e-05  0
64.625 9.4336e-05  0
64.75 0.00195746  4
64.875 0.000613982  2
65 9.77792e-05  0
65.125 9.77792e-05  0
65.25 0.00180655  4
65.375 0.000584887  2
65.5 9.29695e-05  0
65.625 9.29695e-05  0
65.75 0.00187583  4
65.875 0.000601167  2
66 9.51605e-05  0
66.125 9.51605e-05  0
66.25 0.00181069  4
66.375 0.000569223  2
66.5 9.05482e-05  0
66.625 9.05482e-05  0
66.75 0.0017397  4
66.875 0.000547086  2
67 8.70242e-05  0
67.125 8.70242e-05  0
67.25 0.00178578  4
67.375 0.000564091  2
67.5 9.01663e-05  0
67.625 9.01663e-05  0
67.75 0.00191758  4
67.875 0.000610978  2
68 9.70428e-05  0
68.125 9.70428e-05  0
68.25 0.00196841  4
68.375 0.000638723  2
68.5 0.000101386  1
68.625 2.8874e-05  0
68.75 0.00187854  4
68.875 0.000596719  2
69 9.35338e-05  0
69.125 9.35338e-05  0
69.25 0.00191263  4
69.375 0.000585302  2
69.5 9.38613e-05  0
69.625 9.38613e-05  0
69.75 0.00180068  4
69.875 0.000563978  2
70 8.97697e-05  0
70.125 8.97697e-05  0
70.25 0.00184629  4
70.375 0.000576316  2
70.5 9.14507e-05  0
70.625 9.14507e-05  0
70.75 0.00190004  4
70.875 0.000598922  2
71 9.50029e-05  0
71.125 9.50029e-05  0
71.25 0.0018652  4
71.375 0.000597152  2
71.5 9.48684e-05  0
71.625 9.48684e-05  0
71.75 0.00192472  4
71.875 0.000623708  2
72 9.91194e-05  0
72.125 9.91194e-05  0
72.25 0.00180464  4
72.375 0.000581765  2
72.5 9.28458e-05  0
72.625 9.28458e-05  0
72.75 0.00177055  4
72.875 0.000564018  2
73 9.02177e-05  0
73.125 9.02177e-05  0
73.25 0.00182536  4
73.375 0.000579635  2
73.5 9.25156e-05  0
73.625 9.25156e-05  0
73.75 0.00192215  4
73.875 0.000615849  2
74 9.76702e-05  0
74.125 9.76702e-05  0
74.25 0.00199526  4
74.375 0.000644933  2
74.5 0.000102309  1
74.625 3.00397e-05  0
74.75 0.00187118  4
74.875 0.0006041  2
75 9.45757e-05  0
75.125 9.45757e-05  0
75.25 0.0018675  4
75.375 0.000581324  2
75.5 9.26891e-05  0
75.625 9.26891e-05  0
75.75 0.00180192  4
75.875 0.000566445  2
76 9.04878e-05  0
76.125 9.04878e-05  0
76.25 0.00182903  4
76.375 0.000571867  2
76.5 9.10983e-05  0
76.625 9.10983e-05  0
76.75 0.00193042  4
76.875 0.000609991  2
77 9.67209e-05  0
77.125 9.67209e-05  0
77.25 0.00188618  4
77.375 0.000601501  2
77.5 9.53802e-05  0
77.625 9.53802e-05  0
77.75 0.0019333  4
77.875 0.000623345  2
78 9.9513e-05  0
78.125 9.9513e-05  0
78.25 0.00185901  4
78.375 0.000592001  2
78.5 9.50947e-05  0
78.625 9.50947e-05  0
78.75 0.00181664  4
78.875 0.000576678  2
79 9.27138e-05  0
79.125 9.27138e-05  0
79.25 0.00185943  4
79.375 0.000594283  2
79.5 9.53593e-05  0
79.625 9.53593e-05  0
79.75 0.00191432  4
79.875 0.000614078  2
80 9.81401e-05  0
80.125 9.81401e-05  0
80.25 0.00200151  4
80.375 0.000652144  2
80.5 0.000102891  1
80.625 3.0395e-05  0
80.75 0.00189861  4
80.875 0.000618289  2
81 9.73946e-05  0
81.125 9.73946e-05  0
81.25 0.00178597  4
81.375 0.000572765  2
81.5 9.07042e-05  0
81.625 9.07042e-05  0
81.75 0.00178693  4
81.875 0.000571307  2
82 9.02521e-05  0
82.125 9.02521e-05  0
82.25 0.0017913  4
82.375 0.00056941  2
82.5 9.01725e-05  0
82.625 9.01725e-05  0
82.75 0.00194885  4
82.875 0.000616615  2
83 9.81392e-05  0
83.125 9.81392e-05  0
83.25 0.00195016  4
83.375 0.00061451  2
83.5 9.85573e-05  0
83.625 9.85573e-05  0
83.75 0.00204692  4
83.875 0.000636771  2
84 0.000102589  1
84.125 3.16198e-05  0
84.25 0.00202416  4
84.375 0.000620282  2
84.5 9.99401e-05  0
84.625 9.99401e-05  0
84.75 0.00194365  4
84.875 0.000599864  2
85 9.82047e-05  0
85.125 9.82047e-05  0
85.25 0.00200397  4
85.375 0.00060852  2
85.5 0.000100738  1
85.625 3.21034e-05  0
85.75 0.0018999  4
85.875 0.000586354  2
86 9.47323e-05  0
86.125 9.47323e-05  0
86.25 0.00199082  4
86.375 0.000641208  2
86.5 0.00010261  1
86.625 3.10015e-05  0
86.75 0.00194022  4
86.875 0.000632638  2
87 0.000100558  1
87.125 2.96956e-05  0
87.25 0.00180037  4
87.375 0.000571069  2
87.5 9.10553e-05  0
87.625 9.10553e-05  0
87.75 0.00185241  4
87.875 0.000591997  2
88 9.57419e-05  0
88.125 9.57419e-05  0
88.25 0.00194897  4
88.375 0.000611251  2
88.5 9.91907e-05  0
88.625 9.91907e-05  0
88.75 0.00196907  4
88.875 0.000624606  2
89 0.000101612  1
89.125 3.0866e-05  0
89.25 0.00195489  4
89.375 0.000632417  2
89.5 0.000101548  1
89.625 3.04002e-05  0
89.75 0.00206701  4
89.875 0.000649751  2
90 0.000105398  1
90.125 3.22842e-05  0
90.25 0.00211633  4
90.375 0.000642545  2
90.5 0.000104634  1
90.625 3.30221e-05  0
90.75 0.00204507  4
90.875 0.000617607  2
91 0.000100861  1
91.125 3.19247e-05  0
91.25 0.0020319  4
91.375 0.000598901  2
91.5 9.85706e-05  0
91.625 9.85706e-05  0
91.75 0.00217156  4
91.875 0.000638194  2
92 0.000107946  1
92.125 3.67317e-05  0
92.25 0.00208014  4
92.375 0.000614581  2
92.5 0.000103934  1
92.625 3.55226e-05  0
92.75 0.00215924  4
92.875 0.000677153  2
93 0.000112033  1
93.125 3.59014e-05  0
93.25 0.00197255  4
93.375 0.000611492  2
93.5 0.000100835  1
93.625 3.24423e-05  0
93.75 0.0020275  4
93.875 0.000607132  2
94 0.000102576  1
94.125 3.42624e-05  0
94.25 0.00211873  4
94.375 0.000636082  2
94.5 0.000107766  1
94.625 3.60572e-05  0
94.75 0.00224165  4
94.875 0.000660609  2
95 0.000112047  1
95.125 3.80584e-05  0
95.25 0.00223274  4
95.375 0.000675356  2
95.5 0.000113393  1
95.625 3.77704e-05  0
95.75 0.00215653  5
95.875 0.000666736  2
96 0.000114182  1
96.125 3.71235e-05  0
96.25 0.00198138  4
96.375 0.000629288  2
96.5 0.000104686  1
96.625 3.27667e-05  0
96.75 0.00209276  4
96.875 0.000653929  2
97 0.000109026  1
97.125 3.49923e-05  0
97.25 0.00212363  4
97.375 0.000644887  2
97.5 0.000108464  1
97.625 3.57786e-05  0
97.75 0.00233696  4
97.875 0.000677079  2
98 0.000117985  1
98.125 4.18806e-05  0
98.25 0.00240857  4
98.375 0.000675718  2
98.5 0.000123157  1
98.625 4.59835e-05  0
98.75 0.00246768  4
98.875 0.000691195  2
99 0.000128321  1
99.125 4.83413e-05  0
99.25 0.00248432  4
99.375 0.000705915  2
99.5 0.000128957  1
99.625 4.78669e-05  0
99.75 0.00241266  4
99.875 0.000680905  2
100 0.000124317  1
100.125 4.59091e-05  0
100.25 0.00253958  4
100.375 0.000703299  2
100.5 0.000130257  1
100.625 4.88324e-05  0
100.75 0.00265072  4
100.875 0.000734197  2
101 0.00014005  1
101.125 5.35123e-05  0
101.25 0.00262881  5
101.375 0.000731821  2
101.5 0.000139658  1
101.625 5.21287e-05  0
101.75 0.00268916  5
101.875 0.000740452  2
102 0.000143152  1
102.125 5.50775e-05  0
102.25 0.00262456  5
102.375 0.00073872  2
102.5 0.000141481  1
102.625 5.34952e-05  0
102.75 0.00261048  5
102.875 0.000744409  2
103 0.000139969  1
103.125 5.26391e-05  0
103.25 0.00260163  5
103.375 0.000740818  2
103.5 0.00014164  1
103.625 5.38552e-05  0
103.75 0.0026372  5
103.875 0.000739271  2
104 0.000144126  1
104.125 5.54072e-05  0
104.25 0.00272392  5
104.375 0.000742163  2
104.5 0.000147611  1
104.625 5.72941e-05  0
104.75 0.00283968  5
104.875 0.000770317  2
105 0.000154382  1
105.125 6.06047e-05  0
105.25 0.00288028  5
105.375 0.000774576  2
105.5 0.000155472  1
105.625 6.13706e-05  0
105.75 0.00283863  5
105.875 0.000784122  2
106 0.000156022  1
106.125 6.00201e-05  0
106.25 0.00278441  5
106.375 0.000776928  2
106.5 0.000153526  1
106.625 5.86514e-05  0
106.75 0.00302737  5
106.875 0.000836349  2
107 0.000167097  1
107.125 6.44496e-05  0
107.25 0.00297995  5
107.375 0.000816038  2
107.5 0.000163898  1
107.625 6.35642e-05  0
107.75 0.00277184  5
107.875 0.000770994  2
108 0.000153095  1
108.125 5.87941e-05  0
108.25 0.00289248  5
108.375 0.000797164  2
108.5 0.000160546  1
108.625 6.19555e-05  0
108.75 0.00292156  5
108.875 0.000791868  2
109 0.000162465  1
109.125 6.35156e-05  0
109.25 0.00300247  5
109.375 0.000805325  2
109.5 0.000166305  1
109.625 6.63343e-05  0
109.75 0.00281862  5
109.875 0.000761922  2
110 0.000155584  1
110.125 6.08735e-05  0
110.25 0.00293601  5
110.375 0.000822754  2
110.5 0.000166372  1
110.625 6.45955e-05  0
110.75 0.00270097  5
110.875 0.000752326  2
111 0.000152272  1
111.125 5.92269e-05  0
111.25 0.00269483  5
111.375 0.000757336  2
111.5 0.000150747  1
111.625 5.84766e-05  0
111.75 0.00264945  5
111.875 0.00075128  2
112 0.0001499  1
112.125 5.79559e-05  0
112.25 0.00267962  5
112.375 0.000761667  2
112.5 0.000151541  1
112.625 5.81427e-05  0
112.75 0.00252628  5
112.875 0.000747906  2
113 0.000145006  1
113.125 5.46286e-05  0
113.25 0.00236083  5
113.375 0.000707844  2
113.5 0.000136649  1
113.625 5.11644e-05  0
113.75 0.0025684  5
113.875 0.000760122  2
114 0.000147496  1
114.125 5.56131e-05  0
114.25 0.0025869  5
114.375 0.000763927  2
114.5 0.000151028  1
114.625 5.74568e-05  0
114.75 0.00267146  5
114.875 0.000779752  2
115 0.000154218  1
115.125 5.89311e-05  0
115.25 0.00233659  5
115.375 0.000685643  2
115.5 0.000134725  1
115.625 5.13131e-05  0
115.75 0.00215969  5
115.875 0.000645528  2
116 0.000124646  1
116.125 4.6516e-05  0
116.25 0.00217803  5
116.375 0.000663792  2
116.5 0.000126485  1
116.625 4.66898e-05  0
116.75 0.00236663  5
116.875 0.000718493  2
117 0.000138074  1
117.125 5.13331e-05  0
117.25 0.0024381  5
117.375 0.000734686  2
117.5 0.000142331  1
117.625 5.31393e-05  0
117.75 0.00234046  5
117.875 0.000738399  2
118 0.000141815  1
118.125 5.26203e-05  0
118.25 0.00202764  5
118.375 0.000658943  2
118.5 0.000123153  1
118.625 4.43381e-05  0
118.75 0.0020089  5
118.875 0.000664205  2
119 0.000123533  1
119.125 4.40209e-05  0
119.25 0.00199549  5
119.375 0.00065386  2
119.5 0.000122224  1
119.625 4.33665e-05  0
119.75 0.00203553  5
119.875 0.000654736  2
120 0.000123477  1
120.125 4.41963e-05  0
120.25 0.00221992  5
120.375 0.000690248  2
120.5 0.000132117  1
120.625 4.80239e-05  0
120.75 0.00223724  5
120.875 0.000709157  2
121 0.000136925  1
121.125 5.02331e-05  0
121.25 0.00189594  5
121.375 0.000637335  2
121.5 0.000119342  1
121.625 4.23585e-05  0
121.75 0.00185485  5
121.875 0.000613705  2
122 0.000114065  1
122.125 3.98289e-05  0
122.25 0.00198502  5
122.375 0.000635901  2
122.5 0.00011781  1
122.625 4.07426e-05  0
122.75 0.00208986  5
122.875 0.000669835  2
123 0.000124753  1
123.125 4.337e-05  0
123.25 0.00195791  5
123.375 0.000657508  2
123.5 0.000123362  1
123.625 4.35793e-05  0
123.75 0.0020018  5
123.875 0.000664102  2
124 0.000125784  1
124.125 4.47935e-05  0
124.25 0.00204213  5
124.375 0.000667599  2
124.5 0.000127275  1
124.625 4.55342e-05  0
124.75 0.0019884  5
124.875 0.00066143  2
125 0.000126062  1
125.125 4.5291e-05  0
125.25 0.00184481  5
125.375 0.000616844  2
125.5 0.000116122  1
125.625 4.09213e-05  0
125.75 0.0018094  5
125.875 0.000594445  2
126 0.000111933  1
126.125 3.94687e-05  0
126.25 0.00189541  5
126.375 0.000616517  2
126.5 0.000117053  1
126.625 4.17952e-05  0
126.75 0.00184371  5
126.875 0.000599578  2
127 0.000114515  1
127.125 4.10768e-05  0
127.25 0.00195827  5
127.375 0.000650248  2
127.5 0.000123961  1
127.625 4.44434e-05  0
127.75 0.00191771  5
127.875 0.000648577  2
128 0.000123229  1
128.125 4.37398e-05  0
128.25 0.00194862  5
128.375 0.000644667  2
128.5 0.000123125  1
128.625 4.4026e-05  0
128.75 0.00204061  5
128.875 0.000657982  2
129 0.000126244  1
129.125 4.56119e-05  0
129.25 0.00192932  5
129.375 0.000601396  2
129.5 0.000116096  1
129.625 4.22289e-05  0
129.75 0.00190812  5
129.875 0.000598799  2
130 0.00011552  1
130.125 4.21078e-05  0
130.25 0.0018846  5
130.375 0.000608523  2
130.5 0.000117312  1
130.625 4.29075e-05  0
130.75 0.00175609  5
130.875 0.000591533  2
131 0.000112222  1
131.125 4.01723e-05  0
131.25 0.0018391  5
131.375 0.000610777  2
131.5 0.000115735  1
131.625 4.11715e-05  0
131.75 0.001913  5
131.875 0.000608471  2
132 0.00011565  1
132.125 4.12449e-05  0
132.25 0.00185629  5
132.375 0.000620002  2
132.5 0.000117583  1
132.625 4.19531e-05  0
132.75 0.00183842  5
132.875 0.000619444  2
133 0.000118763  1
133.125 4.3e-05  0
133.25 0.00197472  5
133.375 0.000642196  2
133.5 0.000124428  1
133.625 4.55741e-05  0
133.75 0.00196413  5
133.875 0.00062307  2
134 0.000121634  1
134.125 4.49794e-05  0
134.25 0.00174903  5
134.375 0.000562669  2
134.5 0.000108393  1
134.625 3.95994e-05  0
134.75 0.00172236  5
134.875 0.000575272  2
135 0.000109995  1
135.125 3.98483e-05  0
135.25 0.00177833  5
135.375 0.000593828  2
135.5 0.000113234  1
135.625 4.07891e-05  0
135.75 0.00178266  5
135.875 0.000587988  2
136 0.00011215  1
136.125 4.04031e-05  0
136.25 0.00186493  5
136.375 0.000614182  2
136.5 0.000117207  1
136.625 4.22741e-05  0
136.75 0.00182664  5
136.875 0.000615496  2
137 0.000118064  1
137.125 4.28008e-05  0
137.25 0.0017343  5
137.375 0.000581713  2
137.5 0.000111439  1
137.625 4.03052e-05  0
137.75 0.00173845  5
137.875 0.000583728  2
138 0.000111999  1
138.125 4.05247e-05  0
138.25 0.001885  5
138.375 0.000609343  2
138.5 0.000117844  1
138.625 4.32683e-05  0
138.75 0.0018809  5
138.875 0.000611244  2
139 0.000117233  1
139.125 4.28664e-05  0
139.25 0.00178011  5
139.375 0.000586517  2
139.5 0.000112404  1
139.625 4.11793e-05  0
