#time   energy normalisedChange momentum normalisedChange
# 0 3.70164e+07 3.70164e+07 (800000 0 0) (461880 -0.57735 -0.57735)
52000 3.70811e+07 0.00174731 (800136 0.00702076 0) (0.000170097 8.77595e-09 0)
53000 3.70971e+07 0.0021798 (800166 0.0092981 0) (0.000208093 1.16226e-08 0)
54000 3.71174e+07 0.00272956 (800205 0.0123016 0) (0.000256308 1.5377e-08 0)
55000 3.71433e+07 0.00342794 (800254 0.0162757 0) (0.000317631 2.03447e-08 0)
56000 3.71761e+07 0.00431389 (800317 0.021553 0) (0.000395741 2.69413e-08 0)
57000 3.72176e+07 0.00543521 (800396 0.0285741 0) (0.000495263 3.57177e-08 0)
58000 3.72699e+07 0.00684983 (800498 0.0379156 0) (0.000621887 4.73944e-08 0)
59000 3.73357e+07 0.00862694 (800626 0.0503264 0) (0.000782751 6.29079e-08 0)
60000 3.74179e+07 0.0108477 (800789 0.0667937 0) (0.000986595 8.34921e-08 0)
61000 3.752e+07 0.0136053 (800996 0.088636 0) (0.00124518 1.10795e-07 0)
62000 3.76458e+07 0.0170047 (801259 0.117659 0) (0.00157342 1.47074e-07 0)
63000 3.77999e+07 0.0211656 (801593 0.156297 0) (0.00199149 1.95371e-07 0)
64000 3.79862e+07 0.0261998 (802020 0.20791 0) (0.00252497 2.59888e-07 0)
65000 3.82098e+07 0.0322393 (802564 0.276945 0) (0.00320491 3.46181e-07 0)
66000 3.84741e+07 0.0393811 (803251 0.369418 0) (0.00406435 4.61772e-07 0)
67000 3.87827e+07 0.0477176 (804136 0.493461 0) (0.0051694 6.16826e-07 0)
68000 3.91388e+07 0.0573373 (805254 0.659607 0) (0.00656802 8.24509e-07 0)
69000 3.95523e+07 0.0685074 (806675 0.883614 0) (0.00834382 1.10452e-06 0)
70000 4.00285e+07 0.0813722 (808537 1.18254 0) (0.0106709 1.47817e-06 0)
71000 4.06205e+07 0.0973663 (811192 1.61556 0) (0.0139896 2.01946e-06 0)
72000 4.14648e+07 0.120173 (814838 2.12647 0) (0.0185477 2.65809e-06 0)
