#time   energy normalisedChange momentum normalisedChange
# 0 5.01924e+09 5.01924e+09 (-200.838 -194.392 0) (-116.531 -112.81 -0.57735)
14000 5.01924e+09 3.31479e-08 (-149.193 -462.259 0) (0.184774 -0.958352 0)
14250 5.01924e+09 4.11228e-08 (-148.889 -470.604 0) (0.185862 -0.988209 0)
14500 5.01924e+09 4.89374e-08 (-148.863 -478.783 0) (0.185954 -1.01747 0)
14750 5.01924e+09 5.65328e-08 (-149.119 -486.792 0) (0.185039 -1.04612 0)
15000 5.01924e+09 6.38554e-08 (-149.659 -494.627 0) (0.183107 -1.07416 0)
15250 5.01924e+09 7.08572e-08 (-150.484 -502.285 0) (0.180153 -1.10156 0)
15500 5.01924e+09 7.74967e-08 (-151.596 -509.765 0) (0.176175 -1.12832 0)
15750 5.01924e+09 8.37389e-08 (-152.994 -517.065 0) (0.171174 -1.15444 0)
16000 5.01924e+09 8.95561e-08 (-154.677 -524.184 0) (0.165154 -1.1799 0)
16250 5.01924e+09 9.49278e-08 (-156.642 -531.12 0) (0.158122 -1.20472 0)
16500 5.01924e+09 9.98408e-08 (-158.888 -537.874 0) (0.150089 -1.22888 0)
16750 5.01924e+09 1.04289e-07 (-161.409 -544.446 0) (0.141066 -1.25239 0)
17000 5.01924e+09 1.08273e-07 (-164.204 -550.835 0) (0.131069 -1.27525 0)
17250 5.01924e+09 1.11801e-07 (-167.266 -557.041 0) (0.120115 -1.29746 0)
17500 5.01924e+09 1.14887e-07 (-170.59 -563.066 0) (0.108222 -1.31901 0)
17750 5.01924e+09 1.17548e-07 (-174.171 -568.91 0) (0.0954104 -1.33992 0)
18000 5.01924e+09 1.1981e-07 (-178.002 -574.573 0) (0.0817029 -1.36018 0)
18250 5.01924e+09 1.21701e-07 (-182.077 -580.056 0) (0.0671221 -1.3798 0)
18500 5.01924e+09 1.23253e-07 (-186.39 -585.358 0) (0.0516917 -1.39877 0)
18750 5.01924e+09 1.24501e-07 (-190.934 -590.481 0) (0.035436 -1.41709 0)
19000 5.01924e+09 1.25482e-07 (-195.701 -595.423 0) (0.0183798 -1.43478 0)
19250 5.01924e+09 1.26235e-07 (-200.685 -600.185 0) (0.000547964 -1.45182 0)
19500 5.01924e+09 1.268e-07 (-205.879 -604.766 0) (-0.0180349 -1.4682 0)
19750 5.01924e+09 1.27218e-07 (-211.277 -609.165 0) (-0.0373444 -1.48394 0)
20000 5.01924e+09 1.27529e-07 (-216.87 -613.38 0) (-0.0573565 -1.49902 0)
20250 5.01924e+09 1.27774e-07 (-222.653 -617.409 0) (-0.0780479 -1.51344 0)
20500 5.01924e+09 1.27991e-07 (-228.62 -621.249 0) (-0.0993961 -1.52718 0)
20750 5.01924e+09 1.2822e-07 (-234.765 -624.899 0) (-0.121379 -1.54023 0)
21000 5.01924e+09 1.28498e-07 (-241.081 -628.354 0) (-0.143976 -1.5526 0)
21250 5.01924e+09 1.28859e-07 (-247.563 -631.611 0) (-0.167166 -1.56425 0)
21500 5.01924e+09 1.29338e-07 (-254.205 -634.664 0) (-0.19093 -1.57517 0)
21750 5.01924e+09 1.29967e-07 (-261.002 -637.51 0) (-0.215249 -1.58535 0)
22000 5.01924e+09 1.30776e-07 (-267.95 -640.142 0) (-0.240105 -1.59477 0)
22250 5.01924e+09 1.31794e-07 (-275.042 -642.556 0) (-0.26548 -1.60341 0)
22500 5.01924e+09 1.33046e-07 (-282.275 -644.745 0) (-0.291356 -1.61124 0)
22750 5.01924e+09 1.34558e-07 (-289.643 -646.702 0) (-0.317716 -1.61824 0)
23000 5.01924e+09 1.3635e-07 (-297.141 -648.422 0) (-0.344543 -1.62439 0)
23250 5.01924e+09 1.38443e-07 (-304.764 -649.897 0) (-0.371818 -1.62967 0)
23500 5.01924e+09 1.40855e-07 (-312.508 -651.121 0) (-0.399524 -1.63405 0)
23750 5.01924e+09 1.43601e-07 (-320.367 -652.087 0) (-0.42764 -1.6375 0)
24000 5.01924e+09 1.46695e-07 (-328.335 -652.788 0) (-0.456147 -1.64001 0)
24250 5.01924e+09 1.50149e-07 (-336.406 -653.219 0) (-0.485024 -1.64155 0)
24500 5.01924e+09 1.53971e-07 (-344.574 -653.372 0) (-0.514247 -1.6421 0)
24750 5.01924e+09 1.58171e-07 (-352.833 -653.243 0) (-0.543794 -1.64164 0)
25000 5.01924e+09 1.62754e-07 (-361.175 -652.826 0) (-0.573638 -1.64015 0)
25250 5.01924e+09 1.67723e-07 (-369.592 -652.117 0) (-0.603751 -1.63761 0)
25500 5.01924e+09 1.73084e-07 (-378.076 -651.111 0) (-0.634106 -1.63401 0)
25750 5.01924e+09 1.78837e-07 (-386.618 -649.805 0) (-0.664669 -1.62934 0)
26000 5.01924e+09 1.84986e-07 (-395.211 -648.197 0) (-0.695409 -1.62359 0)
26250 5.01924e+09 1.91532e-07 (-403.842 -646.284 0) (-0.72629 -1.61674 0)
26500 5.01924e+09 1.98497e-07 (-412.502 -644.065 0) (-0.757275 -1.6088 0)
26750 5.01924e+09 2.0588e-07 (-421.181 -641.54 0) (-0.788324 -1.59977 0)
27000 5.01924e+09 2.13664e-07 (-429.866 -638.71 0) (-0.819397 -1.58965 0)
27250 5.01924e+09 2.21846e-07 (-438.546 -635.576 0) (-0.85045 -1.57843 0)
27500 5.01924e+09 2.30419e-07 (-447.207 -632.141 0) (-0.881437 -1.56614 0)
27750 5.01924e+09 2.39374e-07 (-455.837 -628.408 0) (-0.912312 -1.55279 0)
28000 5.01924e+09 2.48702e-07 (-464.421 -624.38 0) (-0.943026 -1.53838 0)
28250 5.01924e+09 2.58389e-07 (-472.946 -620.064 0) (-0.973527 -1.52294 0)
28500 5.01924e+09 2.68423e-07 (-481.398 -615.466 0) (-1.00376 -1.50648 0)
28750 5.01924e+09 2.78785e-07 (-489.76 -610.591 0) (-1.03368 -1.48904 0)
29000 5.01924e+09 2.89459e-07 (-498.017 -605.449 0) (-1.06322 -1.47065 0)
29250 5.01924e+09 3.00397e-07 (-506.155 -600.047 0) (-1.09234 -1.45132 0)
29500 5.01924e+09 3.11592e-07 (-514.157 -594.396 0) (-1.12097 -1.4311 0)
29750 5.01924e+09 3.2305e-07 (-522.009 -588.504 0) (-1.14906 -1.41002 0)
30000 5.01924e+09 3.34754e-07 (-529.693 -582.384 0) (-1.17655 -1.38813 0)
30250 5.01924e+09 3.46683e-07 (-537.196 -576.047 0) (-1.20339 -1.36546 0)
30500 5.01924e+09 3.58815e-07 (-544.504 -569.504 0) (-1.22954 -1.34205 0)
30750 5.01924e+09 3.71122e-07 (-551.601 -562.768 0) (-1.25493 -1.31795 0)
31000 5.01924e+09 3.83583e-07 (-558.476 -555.852 0) (-1.27953 -1.2932 0)
31250 5.01924e+09 3.96187e-07 (-565.117 -548.767 0) (-1.30329 -1.26785 0)
31500 5.01924e+09 4.08923e-07 (-571.513 -541.528 0) (-1.32617 -1.24195 0)
31750 5.01924e+09 4.21785e-07 (-577.655 -534.146 0) (-1.34815 -1.21554 0)
32000 5.01924e+09 4.34767e-07 (-583.536 -526.634 0) (-1.36918 -1.18867 0)
32250 5.01924e+09 4.47865e-07 (-589.148 -519.006 0) (-1.38926 -1.16138 0)
32500 5.01924e+09 4.61078e-07 (-594.489 -511.273 0) (-1.40837 -1.13371 0)
32750 5.01924e+09 4.74404e-07 (-599.553 -503.447 0) (-1.42649 -1.10571 0)
33000 5.01924e+09 4.87842e-07 (-604.341 -495.539 0) (-1.44362 -1.07742 0)
33250 5.01924e+09 5.01392e-07 (-608.852 -487.562 0) (-1.45976 -1.04888 0)
33500 5.01924e+09 5.15051e-07 (-613.087 -479.525 0) (-1.47491 -1.02013 0)
33750 5.01924e+09 5.28816e-07 (-617.048 -471.44 0) (-1.48908 -0.991199 0)
34000 5.01924e+09 5.42682e-07 (-620.74 -463.315 0) (-1.50229 -0.96213 0)
34250 5.01924e+09 5.56669e-07 (-624.166 -455.16 0) (-1.51455 -0.932954 0)
34500 5.01924e+09 5.70764e-07 (-627.33 -446.984 0) (-1.52587 -0.903702 0)
34750 5.01924e+09 5.84937e-07 (-630.238 -438.794 0) (-1.53627 -0.874403 0)
35000 5.01924e+09 5.99175e-07 (-632.895 -430.6 0) (-1.54578 -0.845085 0)
35250 5.01924e+09 6.13463e-07 (-635.306 -422.407 0) (-1.5544 -0.815774 0)
35500 5.01924e+09 6.27788e-07 (-637.476 -414.223 0) (-1.56217 -0.786495 0)
35750 5.01924e+09 6.42131e-07 (-639.41 -406.054 0) (-1.56909 -0.757269 0)
36000 5.01924e+09 6.56474e-07 (-641.111 -397.907 0) (-1.57517 -0.728118 0)
36250 5.01924e+09 6.70796e-07 (-642.583 -389.785 0) (-1.58044 -0.699061 0)
36500 5.01924e+09 6.85074e-07 (-643.83 -381.695 0) (-1.5849 -0.670119 0)
36750 5.01924e+09 6.99285e-07 (-644.854 -373.643 0) (-1.58856 -0.641308 0)
37000 5.01924e+09 7.13405e-07 (-645.656 -365.631 0) (-1.59143 -0.612646 0)
37250 5.01924e+09 7.27407e-07 (-646.24 -357.666 0) (-1.59352 -0.58415 0)
37500 5.01924e+09 7.41267e-07 (-646.606 -349.752 0) (-1.59483 -0.555836 0)
37750 5.01924e+09 7.54961e-07 (-646.756 -341.894 0) (-1.59537 -0.527721 0)
38000 5.01924e+09 7.68463e-07 (-646.692 -334.096 0) (-1.59514 -0.49982 0)
38250 5.01925e+09 7.8175e-07 (-646.414 -326.362 0) (-1.59415 -0.472152 0)
38500 5.01925e+09 7.948e-07 (-645.925 -318.698 0) (-1.5924 -0.444731 0)
38750 5.01925e+09 8.07591e-07 (-645.226 -311.108 0) (-1.5899 -0.417575 0)
39000 5.01925e+09 8.20102e-07 (-644.321 -303.596 0) (-1.58666 -0.390702 0)
39250 5.01925e+09 8.32313e-07 (-643.211 -296.169 0) (-1.58269 -0.364128 0)
39500 5.01925e+09 8.44204e-07 (-641.9 -288.83 0) (-1.578 -0.337872 0)
39750 5.01925e+09 8.55755e-07 (-640.393 -281.585 0) (-1.5726 -0.311951 0)
40000 5.01925e+09 8.66945e-07 (-638.692 -274.438 0) (-1.56652 -0.286383 0)
40250 5.01925e+09 8.77753e-07 (-636.804 -267.396 0) (-1.55976 -0.261188 0)
40500 5.01925e+09 8.88155e-07 (-634.732 -260.463 0) (-1.55235 -0.236384 0)
40750 5.01925e+09 8.98128e-07 (-632.483 -253.645 0) (-1.54431 -0.21199 0)
41000 5.01925e+09 9.07645e-07 (-630.064 -246.947 0) (-1.53565 -0.188026 0)
41250 5.01925e+09 9.16678e-07 (-627.479 -240.374 0) (-1.5264 -0.164511 0)
41500 5.01925e+09 9.25196e-07 (-624.736 -233.933 0) (-1.51659 -0.141467 0)
41750 5.01925e+09 9.33169e-07 (-621.842 -227.629 0) (-1.50623 -0.118913 0)
42000 5.01925e+09 9.40563e-07 (-618.804 -221.468 0) (-1.49536 -0.0968697 0)
42250 5.01925e+09 9.47346e-07 (-615.629 -215.456 0) (-1.484 -0.0753589 0)
42500 5.01925e+09 9.53483e-07 (-612.324 -209.598 0) (-1.47218 -0.0544018 0)
42750 5.01925e+09 9.58942e-07 (-608.896 -203.901 0) (-1.45992 -0.0340202 0)
43000 5.01925e+09 9.63691e-07 (-605.353 -198.371 0) (-1.44724 -0.0142361 0)
43250 5.01925e+09 9.67703e-07 (-601.701 -193.015 0) (-1.43418 0.00492803 0)
43500 5.01925e+09 9.70952e-07 (-597.948 -187.838 0) (-1.42075 0.0234495 0)
43750 5.01925e+09 9.73417e-07 (-594.099 -182.847 0) (-1.40698 0.0413053 0)
44000 5.01925e+09 9.75083e-07 (-590.162 -178.049 0) (-1.39289 0.0584722 0)
44250 5.01925e+09 9.75943e-07 (-586.141 -173.45 0) (-1.37851 0.0749267 0)
44500 5.01925e+09 9.75995e-07 (-582.042 -169.056 0) (-1.36384 0.090645 0)
44750 5.01925e+09 9.75246e-07 (-577.871 -164.875 0) (-1.34892 0.105603 0)
45000 5.01925e+09 9.73713e-07 (-573.631 -160.914 0) (-1.33375 0.119777 0)
45250 5.01925e+09 9.7142e-07 (-569.326 -157.178 0) (-1.31835 0.133142 0)
45500 5.01925e+09 9.68403e-07 (-564.96 -153.675 0) (-1.30273 0.145675 0)
45750 5.01925e+09 9.64704e-07 (-560.536 -150.412 0) (-1.2869 0.157349 0)
46000 5.01925e+09 9.60377e-07 (-556.056 -147.395 0) (-1.27087 0.168142 0)
46250 5.01925e+09 9.55484e-07 (-551.521 -144.632 0) (-1.25464 0.178028 0)
46500 5.01925e+09 9.50093e-07 (-546.933 -142.129 0) (-1.23823 0.186984 0)
46750 5.01925e+09 9.44281e-07 (-542.294 -139.892 0) (-1.22163 0.194985 0)
47000 5.01925e+09 9.38129e-07 (-537.604 -137.929 0) (-1.20485 0.20201 0)
47250 5.01925e+09 9.31723e-07 (-532.863 -136.245 0) (-1.18789 0.208036 0)
47500 5.01925e+09 9.25154e-07 (-528.072 -134.846 0) (-1.17075 0.213041 0)
47750 5.01925e+09 9.18513e-07 (-523.231 -133.737 0) (-1.15343 0.217007 0)
48000 5.01925e+09 9.11891e-07 (-518.341 -132.924 0) (-1.13593 0.219916 0)
48250 5.01925e+09 9.05379e-07 (-513.401 -132.411 0) (-1.11826 0.221752 0)
48500 5.01925e+09 8.99065e-07 (-508.412 -132.201 0) (-1.10041 0.222503 0)
48750 5.01925e+09 8.93035e-07 (-503.375 -132.297 0) (-1.08239 0.222159 0)
49000 5.01925e+09 8.87368e-07 (-498.29 -132.701 0) (-1.0642 0.220715 0)
49250 5.01925e+09 8.82139e-07 (-493.158 -133.413 0) (-1.04584 0.218167 0)
49500 5.01925e+09 8.77415e-07 (-487.979 -134.433 0) (-1.02731 0.214518 0)
49750 5.01925e+09 8.73259e-07 (-482.756 -135.758 0) (-1.00862 0.209776 0)
50000 5.01925e+09 8.69722e-07 (-477.487 -137.386 0) (-0.989771 0.203952 0)
50250 5.01925e+09 8.66852e-07 (-472.174 -139.311 0) (-0.970763 0.197065 0)
50500 5.01925e+09 8.64686e-07 (-466.818 -141.527 0) (-0.951599 0.189136 0)
50750 5.01925e+09 8.63255e-07 (-461.417 -144.026 0) (-0.932279 0.180196 0)
51000 5.01925e+09 8.62581e-07 (-455.973 -146.798 0) (-0.912802 0.170278 0)
51250 5.01925e+09 8.6268e-07 (-450.484 -149.832 0) (-0.893164 0.159424 0)
51500 5.01925e+09 8.63561e-07 (-444.949 -153.115 0) (-0.87336 0.147678 0)
51750 5.01925e+09 8.65222e-07 (-439.365 -156.633 0) (-0.853383 0.135091 0)
52000 5.01925e+09 8.67659e-07 (-433.73 -160.371 0) (-0.833222 0.121718 0)
52250 5.01925e+09 8.70858e-07 (-428.04 -164.312 0) (-0.812865 0.107619 0)
52500 5.01925e+09 8.74801e-07 (-422.291 -168.438 0) (-0.792297 0.0928568 0)
52750 5.01925e+09 8.7946e-07 (-416.478 -172.731 0) (-0.7715 0.077497 0)
53000 5.01925e+09 8.84806e-07 (-410.596 -177.172 0) (-0.750454 0.0616076 0)
53250 5.01925e+09 8.90799e-07 (-404.638 -181.742 0) (-0.729139 0.0452578 0)
53500 5.01925e+09 8.97399e-07 (-398.599 -186.421 0) (-0.707532 0.0285172 0)
53750 5.01925e+09 9.04557e-07 (-392.472 -191.19 0) (-0.68561 0.0114555 0)
54000 5.01925e+09 9.1222e-07 (-386.25 -196.03 0) (-0.66335 -0.0058586 0)
