#time Tmin Tmax uniTmin uniTmax Amin Amax
237.5	-0.0117689 0.99287	0.996414 1.00263	1 1
238	-0.0117672 0.993351	0.996439 1.00264	1 1
238.5	-0.0117342 0.993788	0.99641 1.00265	1 1
239	-0.0116806 0.994032	0.996395 1.00266	1 1
239.5	-0.0117345 0.994095	0.996394 1.00267	1 1
240	-0.0117621 0.99396	0.99641 1.00266	1 1
240.5	-0.0117613 0.99366	0.996442 1.00266	1 1
241	-0.0117324 0.993168	0.996455 1.00265	1 1
241.5	-0.0116742 0.992501	0.996436 1.00263	1 1
242	-0.0116979 0.991641	0.99643 1.00261	1 1
242.5	-0.0117384 0.992043	0.996441 1.0026	1 1
243	-0.0117501 0.992356	0.996467 1.0026	1 1
243.5	-0.0117338 0.992449	0.996472 1.0026	1 1
244	-0.0116902 0.992388	0.996448 1.00259	1 1
244.5	-0.0116427 0.992699	0.996436 1.00257	1 1
245	-0.0116959 0.992855	0.99644 1.00256	1 1
245.5	-0.0117297 0.99279	0.99646 1.00257	1 1
246	-0.0117351 0.992529	0.996476 1.00257	1 1
246.5	-0.0117126 0.992066	0.996451 1.00258	1 1
247	-0.0116629 0.992264	0.99644 1.00258	1 1
247.5	-0.0116255 0.992948	0.996444 1.00258	1 1
248	-0.0116736 0.993427	0.996464 1.00257	1 1
248.5	-0.0117109 0.99373	0.996497 1.00255	1 1
249	-0.0117216 0.993849	0.996493 1.00252	1 1
249.5	-0.0117041 0.993769	0.996483 1.00252	1 1
250	-0.011656 0.9935	0.996488 1.00253	1 1
250.5	-0.0115784 0.99304	0.996509 1.00254	1 1
251	-0.0116314 0.992394	0.99653 1.00254	1 1
251.5	-0.0116796 0.992738	0.996502 1.00254	1 1
252	-0.0117027 0.993281	0.996482 1.00253	1 1
252.5	-0.0116998 0.993639	0.996477 1.00251	1 1
253	-0.0116685 0.993818	0.996486 1.0025	1 1
253.5	-0.0116089 0.993794	0.99651 1.00251	1 1
254	-0.0115534 0.993567	0.996508 1.00252	1 1
254.5	-0.0116175 0.993171	0.996494 1.00253	1 1
255	-0.0116627 0.992577	0.996494 1.00253	1 1
255.5	-0.0116822 0.991916	0.996509 1.00252	1 1
256	-0.0116725 0.992489	0.996536 1.0025	1 1
256.5	-0.0116344 0.992921	0.996568 1.00248	1 1
257	-0.0116075 0.993177	0.996551 1.00247	1 1
257.5	-0.0116438 0.993249	0.996535 1.00248	1 1
258	-0.0116448 0.993133	0.996532 1.00249	1 1
258.5	-0.0116325 0.99282	0.996545 1.0025	1 1
259	-0.0116534 0.992331	0.996543 1.0025	1 1
259.5	-0.0116478 0.991657	0.996525 1.00249	1 1
260	-0.0116144 0.991301	0.996521 1.00248	1 1
260.5	-0.0115768 0.991806	0.996529 1.00246	1 1
261	-0.0116093 0.992178	0.996551 1.00245	1 1
261.5	-0.0116802 0.992404	0.996577 1.00247	1 1
262	-0.0117174 0.992414	0.996568 1.00248	1 1
262.5	-0.0117214 0.992219	0.996573 1.00248	1 1
263	-0.0116879 0.991865	0.996592 1.00248	1 1
263.5	-0.0116143 0.991329	0.996593 1.00247	1 1
264	-0.0115415 0.990617	0.996592 1.00246	1 1
264.5	-0.0115895 0.990597	0.996569 1.00244	1 1
265	-0.0116905 0.991128	0.996559 1.00241	1 1
265.5	-0.0117577 0.991533	0.996561 1.00243	1 1
266	-0.0117876 0.991754	0.996577 1.00244	1 1
266.5	-0.0117797 0.991865	0.996603 1.00245	1 1
267	-0.0117321 0.991867	0.996593 1.00245	1 1
267.5	-0.0117051 0.991675	0.996596 1.00244	1 1
268	-0.0116645 0.991304	0.996613 1.00243	1 1
268.5	-0.0116249 0.990771	0.996642 1.00242	1 1
269	-0.011691 0.990678	0.996646 1.0024	1 1
269.5	-0.0117367 0.991323	0.996617 1.00241	1 1
270	-0.0118151 0.991786	0.996602 1.00242	1 1
270.5	-0.0118639 0.99207	0.996601 1.00243	1 1
271	-0.0118797 0.992166	0.996612 1.00243	1 1
271.5	-0.0118612 0.992069	0.996636 1.00243	1 1
272	-0.0118047 0.991789	0.996626 1.00242	1 1
272.5	-0.0117093 0.991355	0.996629 1.00241	1 1
273	-0.0117684 0.99075	0.996644 1.00239	1 1
273.5	-0.0118501 0.990966	0.996673 1.00237	1 1
274	-0.0118993 0.991547	0.996689 1.00239	1 1
274.5	-0.011913 0.99194	0.99666 1.0024	1 1
275	-0.011888 0.992133	0.996644 1.00241	1 1
275.5	-0.011877 0.992127	0.99664 1.00242	1 1
276	-0.0119089 0.991962	0.996649 1.00241	1 1
276.5	-0.0119082 0.991623	0.996669 1.0024	1 1
277	-0.0118721 0.991082	0.996665 1.00239	1 1
277.5	-0.0117999 0.990357	0.996669 1.00237	1 1
278	-0.0118968 0.990952	0.996686 1.00235	1 1
278.5	-0.0119764 0.991467	0.996717 1.00236	1 1
279	-0.0120255 0.991783	0.996723 1.00238	1 1
279.5	-0.012043 0.99189	0.996697 1.00239	1 1
280	-0.0120234 0.99181	0.996682 1.00239	1 1
280.5	-0.0119645 0.991555	0.996678 1.00239	1 1
281	-0.0118742 0.991132	0.996685 1.00239	1 1
281.5	-0.0119581 0.990505	0.996706 1.00237	1 1
282	-0.0120056 0.990146	0.996711 1.00236	1 1
282.5	-0.0120155 0.99084	0.99672 1.00234	1 1
283	-0.0119842 0.991347	0.99674 1.00233	1 1
283.5	-0.0120113 0.991661	0.996762 1.00235	1 1
284	-0.0120801 0.99179	0.996753 1.00236	1 1
284.5	-0.012122 0.991769	0.996729 1.00237	1 1
285	-0.0121323 0.991561	0.996717 1.00237	1 1
285.5	-0.0121081 0.991188	0.996716 1.00237	1 1
286	-0.0120447 0.990652	0.996726 1.00236	1 1
286.5	-0.0121207 0.990966	0.996748 1.00235	1 1
287	-0.0121766 0.991586	0.99677 1.00233	1 1
287.5	-0.012197 0.992051	0.996782 1.00232	1 1
288	-0.0121804 0.992358	0.996794 1.00231	1 1
288.5	-0.0121239 0.992478	0.996779 1.00233	1 1
289	-0.0120457 0.992412	0.996775 1.00234	1 1
289.5	-0.0121254 0.992148	0.996764 1.00235	1 1
290	-0.012179 0.991705	0.996757 1.00235	1 1
290.5	-0.0122044 0.991098	0.996762 1.00235	1 1
291	-0.0121985 0.991639	0.996777 1.00234	1 1
291.5	-0.0121978 0.992226	0.996804 1.00233	1 1
292	-0.0122869 0.992645	0.99684 1.00232	1 1
292.5	-0.0123377 0.992914	0.996821 1.00231	1 1
293	-0.0123564 0.992989	0.996801 1.0023	1 1
293.5	-0.0123437 0.992885	0.996793 1.0023	1 1
294	-0.0122943 0.992581	0.996796 1.00232	1 1
294.5	-0.0122763 0.992085	0.996811 1.00233	1 1
295	-0.0123122 0.991401	0.996813 1.00233	1 1
295.5	-0.0123092 0.991888	0.996826 1.00233	1 1
296	-0.012265 0.992423	0.996852 1.00233	1 1
296.5	-0.0122695 0.992763	0.996879 1.00232	1 1
297	-0.0122982 0.992932	0.996851 1.00232	1 1
297.5	-0.0123994 0.992929	0.996831 1.00231	1 1
298	-0.0124663 0.992772	0.996822 1.0023	1 1
298.5	-0.0125006 0.992427	0.996824 1.00229	1 1
299	-0.0125066 0.991896	0.996836 1.00228	1 1
299.5	-0.0124831 0.991163	0.99686 1.00229	1 1
300	-0.0125013 0.99119	0.996895 1.0023	1 1
300.5	-0.0125343 0.991683	0.996899 1.00231	1 1
301	-0.01253 0.99194	0.996878 1.0023	1 1
301.5	-0.0124864 0.992022	0.996868 1.0023	1 1
302	-0.0124003 0.991935	0.996868 1.00231	1 1
302.5	-0.0123505 0.99168	0.996871 1.00231	1 1
303	-0.0124358 0.991218	0.996876 1.0023	1 1
303.5	-0.0125364 0.990597	0.99689 1.00229	1 1
304	-0.0126091 0.990209	0.996916 1.00228	1 1
304.5	-0.012651 0.990247	0.99694 1.00227	1 1
305	-0.0126623 0.991056	0.996911 1.00226	1 1
305.5	-0.0126897 0.991647	0.996894 1.00226	1 1
306	-0.012741 0.992087	0.996887 1.00227	1 1
306.5	-0.0127571 0.992349	0.99689 1.00228	1 1
307	-0.0127345 0.992429	0.996904 1.00229	1 1
307.5	-0.012673 0.992332	0.996928 1.00229	1 1
308	-0.0126206 0.992048	0.996963 1.00229	1 1
308.5	-0.0126509 0.991576	0.996955 1.00228	1 1
309	-0.0127087 0.991042	0.996935 1.00228	1 1
309.5	-0.0127387 0.991716	0.996926 1.00228	1 1
310	-0.0127393 0.992208	0.996927 1.00228	1 1
310.5	-0.0127916 0.992522	0.996937 1.00227	1 1
311	-0.0128575 0.99266	0.996956 1.00226	1 1
311.5	-0.0129287 0.992622	0.996977 1.00224	1 1
312	-0.0129678 0.992414	0.997004 1.00224	1 1
312.5	-0.012976 0.992037	0.996986 1.00225	1 1
313	-0.01295 0.991468	0.996964 1.00225	1 1
313.5	-0.0129554 0.990688	0.996953 1.00225	1 1
314	-0.0129915 0.99028	0.996953 1.00226	1 1
314.5	-0.013 0.990633	0.996964 1.00227	1 1
315	-0.0129835 0.990781	0.996986 1.00227	1 1
315.5	-0.013052 0.990914	0.997013 1.00227	1 1
316	-0.0130929 0.991335	0.99701 1.00226	1 1
316.5	-0.0131524 0.991619	0.996989 1.00225	1 1
317	-0.0132086 0.9917	0.996976 1.00226	1 1
317.5	-0.0132391 0.991605	0.996975 1.00226	1 1
318	-0.0132411 0.991339	0.996984 1.00226	1 1
318.5	-0.0132252 0.990864	0.997003 1.00225	1 1
319	-0.0132583 0.990984	0.997028 1.00223	1 1
319.5	-0.0132673 0.99163	0.997048 1.00222	1 1
320	-0.013247 0.992093	0.997025 1.00223	1 1
320.5	-0.0133153 0.99236	0.997011 1.00223	1 1
321	-0.0133992 0.992423	0.997007 1.00223	1 1
321.5	-0.0134548 0.992291	0.997013 1.00223	1 1
322	-0.0134823 0.991986	0.99703 1.00224	1 1
322.5	-0.0135256 0.991514	0.997053 1.00224	1 1
323	-0.0135571 0.990835	0.997085 1.00224	1 1
323.5	-0.0135627 0.989993	0.997064 1.00224	1 1
324	-0.0135421 0.989536	0.997048 1.00223	1 1
324.5	-0.0135267 0.989768	0.997042 1.00223	1 1
325	-0.0135255 0.99054	0.997045 1.00224	1 1
325.5	-0.0134949 0.991137	0.997059 1.00224	1 1
326	-0.0135776 0.991527	0.99708 1.00224	1 1
326.5	-0.0136764 0.991752	0.997101 1.00223	1 1
327	-0.0137635 0.991802	0.997077 1.00222	1 1
327.5	-0.0138219 0.991671	0.997062 1.00222	1 1
328	-0.013852 0.991349	0.997055 1.00222	1 1
328.5	-0.0138522 0.990862	0.997058 1.00222	1 1
329	-0.0138659 0.990507	0.997071 1.00221	1 1
329.5	-0.0138593 0.990991	0.997092 1.0022	1 1
330	-0.0138267 0.99129	0.997121 1.0022	1 1
330.5	-0.0137672 0.991434	0.997096 1.0022	1 1
331	-0.0137421 0.991382	0.99708 1.00221	1 1
331.5	-0.0137474 0.991134	0.997073 1.0022	1 1
332	-0.0138832 0.990692	0.997076 1.0022	1 1
332.5	-0.0139922 0.990287	0.997088 1.00221	1 1
333	-0.0140762 0.990361	0.997108 1.00221	1 1
333.5	-0.0141301 0.990254	0.997138 1.00222	1 1
334	-0.0141699 0.990014	0.997115 1.00222	1 1
334.5	-0.0141902 0.990043	0.997099 1.00221	1 1
335	-0.014183 0.990754	0.997092 1.0022	1 1
335.5	-0.0141482 0.991278	0.997095 1.00221	1 1
336	-0.0141012 0.991606	0.997106 1.00221	1 1
336.5	-0.0140482 0.991745	0.997125 1.00221	1 1
337	-0.0139656 0.991714	0.997153 1.00221	1 1
337.5	-0.013968 0.991503	0.997135 1.0022	1 1
338	-0.01403 0.991097	0.997119 1.00219	1 1
338.5	-0.0141755 0.990506	0.997112 1.0022	1 1
339	-0.0142963 0.989736	0.997114 1.0022	1 1
339.5	-0.0143911 0.988741	0.997124 1.0022	1 1
340	-0.0144576 0.988744	0.997143 1.0022	1 1
340.5	-0.0144981 0.989688	0.99717 1.00219	1 1
341	-0.0145105 0.990454	0.997152 1.00218	1 1
341.5	-0.0144945 0.990995	0.997137 1.00218	1 1
342	-0.0144506 0.991341	0.99713 1.00219	1 1
342.5	-0.0143773 0.991506	0.997132 1.00219	1 1
343	-0.0142799 0.991495	0.997142 1.00218	1 1
343.5	-0.0142302 0.991312	0.997161 1.00218	1 1
344	-0.0142376 0.990958	0.997188 1.00216	1 1
344.5	-0.0142108 0.990428	0.997168 1.00216	1 1
345	-0.0143119 0.989651	0.997153 1.00217	1 1
345.5	-0.0144511 0.988691	0.997146 1.00216	1 1
346	-0.0145711 0.98836	0.997149 1.00216	1 1
346.5	-0.0146711 0.989052	0.99716 1.00217	1 1
347	-0.0147469 0.989868	0.997181 1.00217	1 1
347.5	-0.0147951 0.990487	0.997199 1.0022	1 1
348	-0.0148179 0.990911	0.997179 1.00227	1 1
348.5	-0.0148128 0.991133	0.997166 1.00235	1 1
349	-0.0147959 0.991174	0.997162 1.00243	1 1
349.5	-0.0147556 0.99104	0.997166 1.00252	1 1
350	-0.0147005 0.990731	0.997177 1.00259	1 1
350.5	-0.0146375 0.990232	0.997197 1.00267	1 1
351	-0.0145693 0.989502	0.997211 1.00273	1 1
351.5	-0.0144906 0.988614	0.997191 1.0028	1 1
352	-0.0144252 0.987692	0.99718 1.00286	1 1
352.5	-0.0145389 0.988453	0.997177 1.00292	1 1
353	-0.01468 0.989315	0.997183 1.00298	1 1
353.5	-0.0147997 0.990001	0.997197 1.00306	1 1
354	-0.0148964 0.990478	0.997219 1.00314	1 1
354.5	-0.0149647 0.990749	0.997219 1.00321	1 1
355	-0.0150301 0.990835	0.997202 1.00327	1 1
355.5	-0.0150758 0.990736	0.997194 1.00333	1 1
356	-0.0150943 0.990455	0.997194 1.00338	1 1
356.5	-0.0151059 0.989963	0.997203 1.00342	1 1
357	-0.0151129 0.989287	0.99722 1.00347	1 1
357.5	-0.015091 0.988472	0.99723 1.00354	1 1
358	-0.0150903 0.988194	0.997229 1.00361	1 1
358.5	-0.0150677 0.988229	0.997217 1.00366	1 1
359	-0.0150359 0.988548	0.997213 1.0037	1 1
359.5	-0.0150214 0.989251	0.997216 1.00376	1 1
360	-0.0149761 0.989774	0.997228 1.00381	1 1
360.5	-0.0149519 0.99013	0.997224 1.00385	1 1
361	-0.0149304 0.990272	0.997229 1.00388	1 1
361.5	-0.0149431 0.990224	0.997243 1.00389	1 1
362	-0.0150201 0.98998	0.997237 1.0039	1 1
362.5	-0.0150988 0.989545	0.997238 1.00392	1 1
363	-0.0151544 0.988904	0.99723 1.00397	1 1
363.5	-0.0152047 0.988741	0.997223 1.00401	1 1
364	-0.0152556 0.989021	0.997224 1.00404	1 1
364.5	-0.0152811 0.989111	0.997232 1.00406	1 1
365	-0.0152979 0.989037	0.997248 1.00406	1 1
365.5	-0.0153298 0.988776	0.997256 1.00405	1 1
366	-0.0153377 0.988502	0.997237 1.00402	1 1
366.5	-0.0153359 0.988838	0.997227 1.00402	1 1
367	-0.015363 0.988984	0.997224 1.00402	1 1
367.5	-0.0153639 0.988929	0.997229 1.004	1 1
368	-0.015336 0.988681	0.997243 1.00398	1 1
368.5	-0.0153658 0.988318	0.997265 1.00397	1 1
369	-0.015366 0.988974	0.997249 1.004	1 1
369.5	-0.0153354 0.989452	0.997236 1.00402	1 1
370	-0.0153409 0.989718	0.997232 1.00403	1 1
370.5	-0.0153504 0.989793	0.997237 1.00403	1 1
371	-0.0153331 0.989667	0.99725 1.00402	1 1
371.5	-0.0152868 0.98935	0.99727 1.004	1 1
372	-0.0153153 0.988857	0.997267 1.00397	1 1
372.5	-0.0153211 0.988144	0.997255 1.00394	1 1
373	-0.0152989 0.987225	0.997251 1.0039	1 1
373.5	-0.0153603 0.986867	0.997255 1.00385	1 1
374	-0.0153957 0.987159	0.997266 1.0038	1 1
374.5	-0.0153999 0.987956	0.997264 1.00377	1 1
375	-0.0153727 0.988577	0.99726 1.00374	1 1
375.5	-0.0153932 0.988991	0.997265 1.00374	1 1
376	-0.0153862 0.989203	0.997278 1.00374	1 1
376.5	-0.0154272 0.989198	0.997281 1.00373	1 1
377	-0.0154545 0.988971	0.997263 1.00372	1 1
377.5	-0.0154548 0.98851	0.997253 1.00371	1 1
378	-0.0154314 0.987868	0.997251 1.0037	1 1
378.5	-0.0154761 0.988452	0.997258 1.00369	1 1
379	-0.0154952 0.988817	0.997273 1.00367	1 1
379.5	-0.0154877 0.988989	0.997279 1.00365	1 1
380	-0.0155052 0.988982	0.997264 1.00362	1 1
380.5	-0.0155235 0.988774	0.997257 1.00359	1 1
381	-0.0155131 0.988353	0.997259 1.00355	1 1
381.5	-0.0155036 0.987706	0.997268 1.00351	1 1
382	-0.0154692 0.986814	0.997252 1.00346	1 1
382.5	-0.0155014 0.986021	0.99723 1.00341	1 1
383	-0.0155604 0.986699	0.997214 1.0034	1 1
383.5	-0.0155952 0.987484	0.9972 1.00341	1 1
384	-0.0156059 0.988076	0.997191 1.00341	1 1
384.5	-0.0155894 0.988476	0.997187 1.00341	1 1
385	-0.0155435 0.988664	0.997188 1.0034	1 1
385.5	-0.0155018 0.988638	0.997192 1.00338	1 1
386	-0.0155538 0.988408	0.997201 1.00336	1 1
386.5	-0.0155868 0.98796	0.997215 1.00334	1 1
387	-0.0155968 0.987552	0.997164 1.00331	1 1
387.5	-0.0155804 0.988203	0.997117 1.00329	1 1
388	-0.0155357 0.988605	0.997071 1.00326	1 1
388.5	-0.0155722 0.988794	0.997029 1.00322	1 1
389	-0.0156559 0.988762	0.996989 1.00318	1 1
389.5	-0.0157202 0.988518	0.996953 1.00315	1 1
390	-0.015763 0.988024	0.996921 1.00312	1 1
390.5	-0.0157825 0.987346	0.996891 1.00308	1 1
391	-0.0157763 0.986495	0.996864 1.00304	1 1
391.5	-0.0157416 0.986741	0.99684 1.00303	1 1
392	-0.015679 0.986978	0.99682 1.00303	1 1
392.5	-0.0155879 0.987001	0.996804 1.00302	1 1
393	-0.0155784 0.986842	0.996799 1.00302	1 1
393.5	-0.0155924 0.986838	0.996797 1.00302	1 1
394	-0.0156307 0.986898	0.9968 1.00302	1 1
394.5	-0.0156494 0.986716	0.996808 1.00302	1 1
395	-0.0156576 0.986288	0.996822 1.00301	1 1
395.5	-0.0157476 0.986581	0.996809 1.003	1 1
396	-0.0158181 0.987318	0.996761 1.00298	1 1
396.5	-0.0158695 0.987833	0.996718 1.00296	1 1
397	-0.0159015 0.988118	0.996679 1.00293	1 1
397.5	-0.015914 0.988176	0.996646 1.0029	1 1
398	-0.0159009 0.988025	0.996618 1.00287	1 1
398.5	-0.0158611 0.987669	0.996595 1.00283	1 1
399	-0.0157935 0.987081	0.996577 1.00279	1 1
399.5	-0.0157008 0.986895	0.996565 1.00275	1 1
400	-0.0157789 0.98753	0.996557 1.0027	1 1
400.5	-0.0158355 0.987945	0.996552 1.00269	1 1
401	-0.015874 0.988187	0.996551 1.00271	1 1
401.5	-0.0158918 0.988235	0.996555 1.00272	1 1
402	-0.0158886 0.988081	0.996563 1.00273	1 1
402.5	-0.0158631 0.987715	0.996574 1.00273	1 1
403	-0.0159024 0.98717	0.996591 1.00272	1 1
403.5	-0.0159453 0.986402	0.996614 1.00271	1 1
404	-0.0159656 0.986593	0.996642 1.0027	1 1
404.5	-0.0159614 0.987128	0.996608 1.00268	1 1
405	-0.0159357 0.987454	0.996576 1.00266	1 1
405.5	-0.0158879 0.987616	0.996548 1.00264	1 1
406	-0.0158339 0.987614	0.996523 1.00262	1 1
406.5	-0.015923 0.987457	0.996504 1.00259	1 1
407	-0.0159954 0.987143	0.996491 1.00256	1 1
407.5	-0.0160479 0.986642	0.996484 1.00253	1 1
408	-0.016079 0.985976	0.996483 1.00249	1 1
408.5	-0.016089 0.985168	0.996487 1.00246	1 1
409	-0.0160778 0.985358	0.996494 1.00242	1 1
409.5	-0.0160446 0.985891	0.996505 1.00239	1 1
410	-0.0159888 0.986284	0.996519 1.0024	1 1
410.5	-0.0159161 0.986514	0.996538 1.00241	1 1
411	-0.0159235 0.986596	0.996563 1.00242	1 1
411.5	-0.0159063 0.986524	0.996596 1.00242	1 1
412	-0.0158638 0.986322	0.996635 1.00241	1 1
412.5	-0.0159282 0.98599	0.996635 1.00241	1 1
413	-0.0160224 0.985547	0.996622 1.00239	1 1
413.5	-0.0160964 0.985	0.996618 1.00238	1 1
414	-0.0161519 0.984436	0.996621 1.00236	1 1
414.5	-0.0161837 0.98389	0.996631 1.00233	1 1
415	-0.0161905 0.984551	0.996648 1.00231	1 1
415.5	-0.0161713 0.985075	0.99667 1.00228	1 1
416	-0.0161252 0.985425	0.9967 1.00225	1 1
416.5	-0.0160551 0.985645	0.996732 1.00222	1 1
417	-0.0159544 0.985774	0.996769 1.00219	1 1
417.5	-0.0160153 0.985948	0.996808 1.00215	1 1
418	-0.0160776 0.985999	0.996853 1.00214	1 1
418.5	-0.0161218 0.98592	0.996908 1.00216	1 1
419	-0.0161444 0.985696	0.996966 1.00216	1 1
419.5	-0.0161414 0.985366	0.997032 1.00217	1 1
420	-0.0161558 0.984971	0.997079 1.00216	1 1
420.5	-0.0161735 0.984485	0.9971 1.00215	1 1
421	-0.0161649 0.983901	0.997129 1.00214	1 1
421.5	-0.0161314 0.983295	0.997163 1.00213	1 1
422	-0.0160694 0.983981	0.997206 1.00211	1 1
422.5	-0.0160639 0.98458	0.99725 1.00209	1 1
423	-0.0161582 0.985044	0.9973 1.00207	1 1
423.5	-0.0162287 0.985443	0.997351 1.00205	1 1
424	-0.0162761 0.985713	0.997368 1.00202	1 1
424.5	-0.0163005 0.985894	0.997361 1.00199	1 1
425	-0.0163007 0.985996	0.997362 1.00196	1 1
425.5	-0.016276 0.986022	0.997371 1.00193	1 1
426	-0.0162255 0.98597	0.997325 1.00191	1 1
426.5	-0.016147 0.985847	0.997219 1.00192	1 1
427	-0.0160424 0.985672	0.997131 1.00193	1 1
427.5	-0.0160044 0.985448	0.997064 1.00193	1 1
428	-0.0161103 0.985139	0.997046 1.00193	1 1
428.5	-0.0161957 0.984788	0.99707 1.00192	1 1
429	-0.0162573 0.98439	0.997095 1.00191	1 1
429.5	-0.0162929 0.983921	0.997113 1.0019	1 1
430	-0.016301 0.983392	0.997122 1.00188	1 1
430.5	-0.0162806 0.982841	0.997125 1.00187	1 1
431	-0.0162323 0.982944	0.997125 1.00185	1 1
431.5	-0.016152 0.983457	0.997111 1.00182	1 1
432	-0.0161033 0.98391	0.997096 1.00182	1 1
432.5	-0.0161974 0.9843	0.997093 1.00182	1 1
433	-0.0162701 0.984612	0.997105 1.00182	1 1
433.5	-0.0163174 0.984852	0.997099 1.00182	1 1
434	-0.0163379 0.985029	0.997088 1.00181	1 1
434.5	-0.0163288 0.985138	0.997084 1.00182	1 1
435	-0.0162882 0.985243	0.99709 1.00183	1 1
435.5	-0.0162135 0.985319	0.997102 1.00183	1 1
436	-0.016105 0.985385	0.997123 1.00183	1 1
436.5	-0.0161202 0.985384	0.997135 1.00184	1 1
437	-0.0162173 0.985335	0.997154 1.00183	1 1
437.5	-0.0162834 0.985242	0.997178 1.00183	1 1
438	-0.0163208 0.985113	0.997177 1.00183	1 1
438.5	-0.0163277 0.984947	0.997173 1.00182	1 1
439	-0.0163024 0.984811	0.997173 1.00182	1 1
439.5	-0.0162411 0.984652	0.997178 1.00182	1 1
440	-0.0161423 0.984447	0.997189 1.00182	1 1
440.5	-0.016062 0.98423	0.997203 1.00182	1 1
441	-0.0161749 0.983927	0.997221 1.00183	1 1
441.5	-0.0162568 0.983656	0.997243 1.00184	1 1
442	-0.0163072 0.983308	0.997268 1.00184	1 1
442.5	-0.0163243 0.982881	0.997294 1.00185	1 1
443	-0.0163085 0.982482	0.99731 1.00186	1 1
443.5	-0.016256 0.982549	0.997313 1.00186	1 1
444	-0.0161629 0.983043	0.997312 1.00198	1 1
444.5	-0.0160512 0.983512	0.997313 1.00209	1 1
445	-0.0161486 0.983893	0.997319 1.00219	1 1
445.5	-0.016212 0.98423	0.997328 1.00229	1 1
446	-0.0162375 0.984474	0.997342 1.00237	1 1
446.5	-0.0162255 0.984756	0.997357 1.00242	1 1
447	-0.0161729 0.985032	0.997374 1.00245	1 1
447.5	-0.0161261 0.985288	0.997393 1.00246	1 1
448	-0.0160579 0.985527	0.997413 1.00246	1 1
448.5	-0.0160657 0.985698	0.997433 1.00245	1 1
449	-0.0161697 0.98582	0.997448 1.00243	1 1
449.5	-0.016238 0.985896	0.997451 1.0024	1 1
450	-0.0162679 0.985936	0.997458 1.00236	1 1
450.5	-0.0162558 0.985931	0.997468 1.00233	1 1
451	-0.0162023 0.985871	0.997483 1.00232	1 1
451.5	-0.0161073 0.985762	0.9975 1.00232	1 1
452	-0.0159654 0.985618	0.997519 1.00231	1 1
452.5	-0.0160216 0.985435	0.997535 1.00231	1 1
453	-0.0160579 0.98521	0.99755 1.00233	1 1
453.5	-0.0161349 0.984923	0.997565 1.00234	1 1
454	-0.0161822 0.98463	0.997582 1.00235	1 1
454.5	-0.0161872 0.984239	0.9976 1.00235	1 1
455	-0.0161514 0.983773	0.997607 1.00235	1 1
455.5	-0.0160759 0.983484	0.997608 1.00234	1 1
456	-0.0160411 0.984046	0.997614 1.00234	1 1
456.5	-0.0161156 0.984507	0.997624 1.00235	1 1
457	-0.0161527 0.984974	0.997635 1.00234	1 1
457.5	-0.0161481 0.98538	0.997646 1.00234	1 1
458	-0.0160988 0.985731	0.997659 1.00233	1 1
458.5	-0.0160329 0.986051	0.997674 1.00231	1 1
459	-0.0160345 0.986292	0.997689 1.00229	1 1
459.5	-0.0159944 0.986463	0.997707 1.0023	1 1
460	-0.0160146 0.986536	0.997719 1.00231	1 1
460.5	-0.0161073 0.986521	0.997724 1.00231	1 1
461	-0.0161589 0.986418	0.997714 1.00231	1 1
461.5	-0.0161651 0.986222	0.997704 1.00232	1 1
462	-0.016126 0.985939	0.997702 1.00233	1 1
462.5	-0.0160448 0.985604	0.997708 1.00233	1 1
463	-0.015923 0.985183	0.997722 1.00232	1 1
463.5	-0.0159359 0.984664	0.997712 1.00231	1 1
464	-0.0159474 0.984327	0.997707 1.0023	1 1
464.5	-0.0159958 0.984945	0.997708 1.00229	1 1
465	-0.0160734 0.985537	0.997717 1.00229	1 1
465.5	-0.0161145 0.985981	0.997734 1.00228	1 1
466	-0.0161153 0.986338	0.997734 1.00227	1 1
466.5	-0.0160725 0.98661	0.997729 1.00227	1 1
467	-0.0159873 0.986749	0.997732 1.00229	1 1
467.5	-0.0160145 0.986771	0.997742 1.0023	1 1
468	-0.0160384 0.986658	0.997753 1.0023	1 1
468.5	-0.01602 0.986398	0.997761 1.0023	1 1
469	-0.0159583 0.986003	0.997751 1.00229	1 1
469.5	-0.0159875 0.985492	0.997739 1.00229	1 1
470	-0.0160332 0.984888	0.997734 1.00229	1 1
470.5	-0.0160367 0.984901	0.997738 1.00229	1 1
471	-0.0160005 0.985483	0.997749 1.00229	1 1
471.5	-0.0160205 0.985922	0.997744 1.00228	1 1
472	-0.0160691 0.98623	0.997733 1.00227	1 1
472.5	-0.0160804 0.986401	0.997729 1.00225	1 1
473	-0.0160524 0.986419	0.997732 1.00225	1 1
473.5	-0.0159799 0.986289	0.997743 1.00225	1 1
474	-0.0159609 0.986022	0.997754 1.00225	1 1
474.5	-0.015928 0.985591	0.99774 1.00225	1 1
475	-0.0159528 0.98499	0.997734 1.00226	1 1
475.5	-0.0159397 0.984231	0.997735 1.00227	1 1
476	-0.016029 0.9844	0.997744 1.00228	1 1
476.5	-0.0160827 0.984841	0.997762 1.00227	1 1
477	-0.016096 0.985079	0.99776 1.00227	1 1
477.5	-0.0160649 0.985129	0.99775 1.00226	1 1
478	-0.0159882 0.98496	0.997747 1.00226	1 1
478.5	-0.0159837 0.985154	0.997753 1.00227	1 1
